"資料期別","縣市","鄉鎮市區","住宅拍賣移轉筆數"
"098Q1","全國","",3089
"098Q1","新北市","",392
"098Q1","新北市","板橋區",46
"098Q1","新北市","三重區",23
"098Q1","新北市","中和區",22
"098Q1","新北市","永和區",13
"098Q1","新北市","新莊區",50
"098Q1","新北市","新店區",24
"098Q1","新北市","樹林區",17
"098Q1","新北市","鶯歌區",16
"098Q1","新北市","三峽區",22
"098Q1","新北市","淡水區",17
"098Q1","新北市","汐止區",30
"098Q1","新北市","瑞芳區",7
"098Q1","新北市","土城區",25
"098Q1","新北市","蘆洲區",25
"098Q1","新北市","五股區",11
"098Q1","新北市","泰山區",8
"098Q1","新北市","林口區",13
"098Q1","新北市","深坑區",1
"098Q1","新北市","石碇區",0
"098Q1","新北市","坪林區",0
"098Q1","新北市","三芝區",14
"098Q1","新北市","石門區",1
"098Q1","新北市","八里區",3
"098Q1","新北市","平溪區",0
"098Q1","新北市","雙溪區",1
"098Q1","新北市","貢寮區",0
"098Q1","新北市","金山區",2
"098Q1","新北市","萬里區",1
"098Q1","新北市","烏來區",0
"098Q1","台北市","",103
"098Q1","台北市","松山區",7
"098Q1","台北市","信義區",7
"098Q1","台北市","大安區",6
"098Q1","台北市","中山區",12
"098Q1","台北市","中正區",5
"098Q1","台北市","大同區",7
"098Q1","台北市","萬華區",11
"098Q1","台北市","文山區",5
"098Q1","台北市","南港區",5
"098Q1","台北市","內湖區",10
"098Q1","台北市","士林區",13
"098Q1","台北市","北投區",15
"098Q1","桃園市","",377
"098Q1","桃園市","桃園區",118
"098Q1","桃園市","中壢區",81
"098Q1","桃園市","平鎮區",25
"098Q1","桃園市","八德區",33
"098Q1","桃園市","楊梅區",43
"098Q1","桃園市","大溪區",10
"098Q1","桃園市","蘆竹區",26
"098Q1","桃園市","大園區",7
"098Q1","桃園市","龜山區",22
"098Q1","桃園市","龍潭區",4
"098Q1","桃園市","新屋區",4
"098Q1","桃園市","觀音區",4
"098Q1","桃園市","復興區",0
"098Q1","台中市","",217
"098Q1","台中市","中區",8
"098Q1","台中市","東區",8
"098Q1","台中市","南區",16
"098Q1","台中市","西區",25
"098Q1","台中市","北區",52
"098Q1","台中市","西屯區",37
"098Q1","台中市","南屯區",20
"098Q1","台中市","北屯區",51
"098Q1","台南市","",203
"098Q1","台南市","東區",53
"098Q1","台南市","南區",23
"098Q1","台南市","北區",43
"098Q1","台南市","安南區",35
"098Q1","台南市","安平區",27
"098Q1","台南市","中西區",22
"098Q1","高雄市","",304
"098Q1","高雄市","鹽埕區",3
"098Q1","高雄市","鼓山區",33
"098Q1","高雄市","左營區",45
"098Q1","高雄市","楠梓區",46
"098Q1","高雄市","三民區",73
"098Q1","高雄市","新興區",8
"098Q1","高雄市","前金區",6
"098Q1","高雄市","苓雅區",21
"098Q1","高雄市","前鎮區",43
"098Q1","高雄市","旗津區",0
"098Q1","高雄市","小港區",26
"098Q1","宜蘭縣","",83
"098Q1","宜蘭縣","宜蘭市",16
"098Q1","宜蘭縣","羅東鎮",20
"098Q1","宜蘭縣","蘇澳鎮",5
"098Q1","宜蘭縣","頭城鎮",3
"098Q1","宜蘭縣","礁溪鄉",9
"098Q1","宜蘭縣","壯圍鄉",2
"098Q1","宜蘭縣","員山鄉",2
"098Q1","宜蘭縣","冬山鄉",13
"098Q1","宜蘭縣","五結鄉",11
"098Q1","宜蘭縣","三星鄉",2
"098Q1","宜蘭縣","大同鄉",0
"098Q1","宜蘭縣","南澳鄉",0
"098Q1","新竹縣","",46
"098Q1","新竹縣","竹北市",8
"098Q1","新竹縣","關西鎮",2
"098Q1","新竹縣","新埔鎮",2
"098Q1","新竹縣","竹東鎮",14
"098Q1","新竹縣","湖口鄉",8
"098Q1","新竹縣","橫山鄉",0
"098Q1","新竹縣","新豐鄉",8
"098Q1","新竹縣","芎林鄉",2
"098Q1","新竹縣","寶山鄉",1
"098Q1","新竹縣","北埔鄉",1
"098Q1","新竹縣","峨眉鄉",0
"098Q1","新竹縣","尖石鄉",0
"098Q1","新竹縣","五峰鄉",0
"098Q1","苗栗縣","",68
"098Q1","苗栗縣","苗栗市",20
"098Q1","苗栗縣","苑裡鎮",5
"098Q1","苗栗縣","通霄鎮",4
"098Q1","苗栗縣","竹南鎮",12
"098Q1","苗栗縣","頭份鎮",15
"098Q1","苗栗縣","後龍鎮",3
"098Q1","苗栗縣","卓蘭鎮",1
"098Q1","苗栗縣","大湖鄉",1
"098Q1","苗栗縣","公館鄉",1
"098Q1","苗栗縣","銅鑼鄉",3
"098Q1","苗栗縣","南庄鄉",0
"098Q1","苗栗縣","頭屋鄉",0
"098Q1","苗栗縣","三義鄉",1
"098Q1","苗栗縣","西湖鄉",0
"098Q1","苗栗縣","造橋鄉",2
"098Q1","苗栗縣","三灣鄉",0
"098Q1","苗栗縣","獅潭鄉",0
"098Q1","苗栗縣","泰安鄉",0
"098Q1","彰化縣","",95
"098Q1","彰化縣","彰化市",25
"098Q1","彰化縣","鹿港鎮",1
"098Q1","彰化縣","和美鎮",4
"098Q1","彰化縣","北斗鎮",6
"098Q1","彰化縣","員林鎮",17
"098Q1","彰化縣","溪湖鎮",2
"098Q1","彰化縣","田中鎮",4
"098Q1","彰化縣","二林鎮",8
"098Q1","彰化縣","線西鄉",1
"098Q1","彰化縣","伸港鄉",4
"098Q1","彰化縣","福興鄉",2
"098Q1","彰化縣","秀水鄉",1
"098Q1","彰化縣","花壇鄉",1
"098Q1","彰化縣","芬園鄉",1
"098Q1","彰化縣","大村鄉",4
"098Q1","彰化縣","埔鹽鄉",2
"098Q1","彰化縣","埔心鄉",3
"098Q1","彰化縣","永靖鄉",0
"098Q1","彰化縣","社頭鄉",2
"098Q1","彰化縣","二水鄉",0
"098Q1","彰化縣","田尾鄉",1
"098Q1","彰化縣","埤頭鄉",1
"098Q1","彰化縣","芳苑鄉",1
"098Q1","彰化縣","大城鄉",1
"098Q1","彰化縣","竹塘鄉",0
"098Q1","彰化縣","溪州鄉",3
"098Q1","南投縣","",71
"098Q1","南投縣","南投市",15
"098Q1","南投縣","埔里鎮",8
"098Q1","南投縣","草屯鎮",16
"098Q1","南投縣","竹山鎮",12
"098Q1","南投縣","集集鎮",7
"098Q1","南投縣","名間鄉",6
"098Q1","南投縣","鹿谷鄉",1
"098Q1","南投縣","中寮鄉",0
"098Q1","南投縣","魚池鄉",0
"098Q1","南投縣","國姓鄉",4
"098Q1","南投縣","水里鄉",2
"098Q1","南投縣","信義鄉",0
"098Q1","南投縣","仁愛鄉",0
"098Q1","雲林縣","",55
"098Q1","雲林縣","斗六市",14
"098Q1","雲林縣","斗南鎮",6
"098Q1","雲林縣","虎尾鎮",11
"098Q1","雲林縣","西螺鎮",3
"098Q1","雲林縣","土庫鎮",5
"098Q1","雲林縣","北港鎮",5
"098Q1","雲林縣","古坑鄉",0
"098Q1","雲林縣","大埤鄉",1
"098Q1","雲林縣","莿桐鄉",0
"098Q1","雲林縣","林內鄉",1
"098Q1","雲林縣","二崙鄉",0
"098Q1","雲林縣","崙背鄉",3
"098Q1","雲林縣","麥寮鄉",2
"098Q1","雲林縣","東勢鄉",0
"098Q1","雲林縣","褒忠鄉",0
"098Q1","雲林縣","台西鄉",1
"098Q1","雲林縣","元長鄉",1
"098Q1","雲林縣","四湖鄉",0
"098Q1","雲林縣","口湖鄉",1
"098Q1","雲林縣","水林鄉",1
"098Q1","嘉義縣","",58
"098Q1","嘉義縣","太保市",2
"098Q1","嘉義縣","朴子市",2
"098Q1","嘉義縣","布袋鎮",5
"098Q1","嘉義縣","大林鎮",4
"098Q1","嘉義縣","民雄鄉",11
"098Q1","嘉義縣","溪口鄉",1
"098Q1","嘉義縣","新港鄉",1
"098Q1","嘉義縣","六腳鄉",0
"098Q1","嘉義縣","東石鄉",3
"098Q1","嘉義縣","義竹鄉",2
"098Q1","嘉義縣","鹿草鄉",0
"098Q1","嘉義縣","水上鄉",12
"098Q1","嘉義縣","中埔鄉",12
"098Q1","嘉義縣","竹崎鄉",1
"098Q1","嘉義縣","梅山鄉",0
"098Q1","嘉義縣","番路鄉",2
"098Q1","嘉義縣","大埔鄉",0
"098Q1","嘉義縣","阿里山鄉",0
"098Q1","屏東縣","",113
"098Q1","屏東縣","屏東市",32
"098Q1","屏東縣","潮州鎮",14
"098Q1","屏東縣","東港鎮",5
"098Q1","屏東縣","恆春鎮",7
"098Q1","屏東縣","萬丹鄉",5
"098Q1","屏東縣","長治鄉",8
"098Q1","屏東縣","麟洛鄉",3
"098Q1","屏東縣","九如鄉",1
"098Q1","屏東縣","里港鄉",3
"098Q1","屏東縣","鹽埔鄉",1
"098Q1","屏東縣","高樹鄉",1
"098Q1","屏東縣","萬巒鄉",5
"098Q1","屏東縣","內埔鄉",6
"098Q1","屏東縣","竹田鄉",2
"098Q1","屏東縣","新埤鄉",3
"098Q1","屏東縣","枋寮鄉",6
"098Q1","屏東縣","新園鄉",2
"098Q1","屏東縣","崁頂鄉",1
"098Q1","屏東縣","林邊鄉",0
"098Q1","屏東縣","南州鄉",1
"098Q1","屏東縣","佳冬鄉",3
"098Q1","屏東縣","琉球鄉",0
"098Q1","屏東縣","車城鄉",1
"098Q1","屏東縣","滿州鄉",0
"098Q1","屏東縣","枋山鄉",0
"098Q1","屏東縣","三地門鄉",2
"098Q1","屏東縣","霧台鄉",0
"098Q1","屏東縣","瑪家鄉",0
"098Q1","屏東縣","泰武鄉",0
"098Q1","屏東縣","來義鄉",1
"098Q1","屏東縣","春日鄉",0
"098Q1","屏東縣","獅子鄉",0
"098Q1","屏東縣","牡丹鄉",0
"098Q1","台東縣","",24
"098Q1","台東縣","台東市",18
"098Q1","台東縣","成功鎮",0
"098Q1","台東縣","關山鎮",0
"098Q1","台東縣","卑南鄉",2
"098Q1","台東縣","大武鄉",0
"098Q1","台東縣","太麻里鄉",0
"098Q1","台東縣","東河鄉",2
"098Q1","台東縣","長濱鄉",1
"098Q1","台東縣","鹿野鄉",0
"098Q1","台東縣","池上鄉",1
"098Q1","台東縣","綠島鄉",0
"098Q1","台東縣","延平鄉",0
"098Q1","台東縣","海端鄉",0
"098Q1","台東縣","達仁鄉",0
"098Q1","台東縣","金峰鄉",0
"098Q1","台東縣","蘭嶼鄉",0
"098Q1","花蓮縣","",93
"098Q1","花蓮縣","花蓮市",34
"098Q1","花蓮縣","鳳林鎮",1
"098Q1","花蓮縣","玉里鎮",1
"098Q1","花蓮縣","新城鄉",12
"098Q1","花蓮縣","吉安鄉",41
"098Q1","花蓮縣","壽豐鄉",1
"098Q1","花蓮縣","光復鄉",2
"098Q1","花蓮縣","豐濱鄉",0
"098Q1","花蓮縣","瑞穗鄉",0
"098Q1","花蓮縣","富里鄉",1
"098Q1","花蓮縣","秀林鄉",0
"098Q1","花蓮縣","萬榮鄉",0
"098Q1","花蓮縣","卓溪鄉",0
"098Q1","澎湖縣","",2
"098Q1","澎湖縣","馬公市",2
"098Q1","澎湖縣","湖西鄉",0
"098Q1","澎湖縣","白沙鄉",0
"098Q1","澎湖縣","西嶼鄉",0
"098Q1","澎湖縣","望安鄉",0
"098Q1","澎湖縣","七美鄉",0
"098Q1","基隆市","",102
"098Q1","基隆市","中正區",24
"098Q1","基隆市","七堵區",8
"098Q1","基隆市","暖暖區",12
"098Q1","基隆市","仁愛區",8
"098Q1","基隆市","中山區",8
"098Q1","基隆市","安樂區",30
"098Q1","基隆市","信義區",12
"098Q1","新竹市","",39
"098Q1","新竹市","新竹市",39
"098Q1","嘉義市","",71
"098Q1","嘉義市","嘉義市",71
"098Q1","金門縣","",2
"098Q1","金門縣","金城鎮",0
"098Q1","金門縣","金湖鎮",0
"098Q1","金門縣","金沙鎮",0
"098Q1","金門縣","金寧鄉",2
"098Q1","金門縣","烈嶼鄉",0
"098Q1","金門縣","烏坵鄉",0
"098Q1","連江縣","",0
"098Q1","連江縣","南竿鄉",0
"098Q1","連江縣","北竿鄉",0
"098Q1","連江縣","莒光鄉",0
"098Q1","連江縣","東引鄉",0
"098Q1","台中縣(99年以前)","",132
"098Q1","台中縣(99年以前)","豐原市",30
"098Q1","台中縣(99年以前)","東勢鎮",5
"098Q1","台中縣(99年以前)","大甲鎮",3
"098Q1","台中縣(99年以前)","清水鎮",4
"098Q1","台中縣(99年以前)","沙鹿鎮",10
"098Q1","台中縣(99年以前)","梧棲鎮",6
"098Q1","台中縣(99年以前)","神岡鄉",3
"098Q1","台中縣(99年以前)","后里鄉",1
"098Q1","台中縣(99年以前)","大雅鄉",5
"098Q1","台中縣(99年以前)","潭子鄉",10
"098Q1","台中縣(99年以前)","新社鄉",3
"098Q1","台中縣(99年以前)","石岡鄉",1
"098Q1","台中縣(99年以前)","外埔鄉",0
"098Q1","台中縣(99年以前)","大安鄉",3
"098Q1","台中縣(99年以前)","烏日鄉",3
"098Q1","台中縣(99年以前)","大肚鄉",6
"098Q1","台中縣(99年以前)","龍井鄉",10
"098Q1","台中縣(99年以前)","霧峰鄉",1
"098Q1","台中縣(99年以前)","太平市",6
"098Q1","台中縣(99年以前)","大里市",22
"098Q1","台中縣(99年以前)","和平鄉",0
"098Q1","台南縣(99年以前)","",229
"098Q1","台南縣(99年以前)","新營市",14
"098Q1","台南縣(99年以前)","鹽水鎮",5
"098Q1","台南縣(99年以前)","白河鎮",4
"098Q1","台南縣(99年以前)","柳營鄉",5
"098Q1","台南縣(99年以前)","後壁鄉",1
"098Q1","台南縣(99年以前)","東山鄉",1
"098Q1","台南縣(99年以前)","麻豆鎮",5
"098Q1","台南縣(99年以前)","下營鄉",2
"098Q1","台南縣(99年以前)","六甲鄉",4
"098Q1","台南縣(99年以前)","官田鄉",1
"098Q1","台南縣(99年以前)","大內鄉",1
"098Q1","台南縣(99年以前)","佳里鎮",5
"098Q1","台南縣(99年以前)","西港鄉",1
"098Q1","台南縣(99年以前)","七股鄉",3
"098Q1","台南縣(99年以前)","將軍鄉",3
"098Q1","台南縣(99年以前)","北門鄉",1
"098Q1","台南縣(99年以前)","學甲鎮",5
"098Q1","台南縣(99年以前)","新化鎮",14
"098Q1","台南縣(99年以前)","善化鎮",6
"098Q1","台南縣(99年以前)","新市鄉",6
"098Q1","台南縣(99年以前)","安定鄉",2
"098Q1","台南縣(99年以前)","山上鄉",0
"098Q1","台南縣(99年以前)","玉井鄉",2
"098Q1","台南縣(99年以前)","楠西鄉",2
"098Q1","台南縣(99年以前)","南化鄉",0
"098Q1","台南縣(99年以前)","左鎮鄉",0
"098Q1","台南縣(99年以前)","仁德鄉",20
"098Q1","台南縣(99年以前)","歸仁鄉",11
"098Q1","台南縣(99年以前)","關廟鄉",1
"098Q1","台南縣(99年以前)","龍崎鄉",0
"098Q1","台南縣(99年以前)","永康市",104
"098Q1","高雄縣(99年以前)","",210
"098Q1","高雄縣(99年以前)","鳳山市",76
"098Q1","高雄縣(99年以前)","鳥松鄉",13
"098Q1","高雄縣(99年以前)","仁武鄉",12
"098Q1","高雄縣(99年以前)","大社鄉",8
"098Q1","高雄縣(99年以前)","大樹鄉",3
"098Q1","高雄縣(99年以前)","大寮鄉",23
"098Q1","高雄縣(99年以前)","林園鄉",14
"098Q1","高雄縣(99年以前)","岡山鎮",21
"098Q1","高雄縣(99年以前)","茄萣鄉",2
"098Q1","高雄縣(99年以前)","永安鄉",0
"098Q1","高雄縣(99年以前)","橋頭鄉",2
"098Q1","高雄縣(99年以前)","梓官鄉",1
"098Q1","高雄縣(99年以前)","田寮鄉",0
"098Q1","高雄縣(99年以前)","阿蓮鄉",4
"098Q1","高雄縣(99年以前)","路竹鄉",4
"098Q1","高雄縣(99年以前)","燕巢鄉",3
"098Q1","高雄縣(99年以前)","彌陀鄉",2
"098Q1","高雄縣(99年以前)","湖內鄉",11
"098Q1","高雄縣(99年以前)","旗山鎮",3
"098Q1","高雄縣(99年以前)","六龜鄉",2
"098Q1","高雄縣(99年以前)","內門鄉",1
"098Q1","高雄縣(99年以前)","美濃鎮",2
"098Q1","高雄縣(99年以前)","杉林鄉",0
"098Q1","高雄縣(99年以前)","甲仙鄉",0
"098Q1","高雄縣(99年以前)","茂林鄉",0
"098Q1","高雄縣(99年以前)","桃源鄉",3
"098Q1","高雄縣(99年以前)","那瑪夏鄉",0
"098Q2","全國","",4997
"098Q2","新北市","",721
"098Q2","新北市","板橋區",68
"098Q2","新北市","三重區",107
"098Q2","新北市","中和區",52
"098Q2","新北市","永和區",15
"098Q2","新北市","新莊區",80
"098Q2","新北市","新店區",31
"098Q2","新北市","樹林區",25
"098Q2","新北市","鶯歌區",31
"098Q2","新北市","三峽區",26
"098Q2","新北市","淡水區",35
"098Q2","新北市","汐止區",47
"098Q2","新北市","瑞芳區",12
"098Q2","新北市","土城區",57
"098Q2","新北市","蘆洲區",24
"098Q2","新北市","五股區",23
"098Q2","新北市","泰山區",16
"098Q2","新北市","林口區",20
"098Q2","新北市","深坑區",3
"098Q2","新北市","石碇區",0
"098Q2","新北市","坪林區",0
"098Q2","新北市","三芝區",15
"098Q2","新北市","石門區",1
"098Q2","新北市","八里區",17
"098Q2","新北市","平溪區",0
"098Q2","新北市","雙溪區",0
"098Q2","新北市","貢寮區",3
"098Q2","新北市","金山區",2
"098Q2","新北市","萬里區",11
"098Q2","新北市","烏來區",0
"098Q2","台北市","",170
"098Q2","台北市","松山區",11
"098Q2","台北市","信義區",10
"098Q2","台北市","大安區",7
"098Q2","台北市","中山區",26
"098Q2","台北市","中正區",14
"098Q2","台北市","大同區",16
"098Q2","台北市","萬華區",21
"098Q2","台北市","文山區",12
"098Q2","台北市","南港區",5
"098Q2","台北市","內湖區",16
"098Q2","台北市","士林區",13
"098Q2","台北市","北投區",19
"098Q2","桃園市","",600
"098Q2","桃園市","桃園區",200
"098Q2","桃園市","中壢區",114
"098Q2","桃園市","平鎮區",56
"098Q2","桃園市","八德區",49
"098Q2","桃園市","楊梅區",37
"098Q2","桃園市","大溪區",15
"098Q2","桃園市","蘆竹區",51
"098Q2","桃園市","大園區",17
"098Q2","桃園市","龜山區",31
"098Q2","桃園市","龍潭區",18
"098Q2","桃園市","新屋區",4
"098Q2","桃園市","觀音區",8
"098Q2","桃園市","復興區",0
"098Q2","台中市","",392
"098Q2","台中市","中區",10
"098Q2","台中市","東區",18
"098Q2","台中市","南區",30
"098Q2","台中市","西區",45
"098Q2","台中市","北區",86
"098Q2","台中市","西屯區",46
"098Q2","台中市","南屯區",59
"098Q2","台中市","北屯區",98
"098Q2","台南市","",235
"098Q2","台南市","東區",66
"098Q2","台南市","南區",43
"098Q2","台南市","北區",28
"098Q2","台南市","安南區",47
"098Q2","台南市","安平區",40
"098Q2","台南市","中西區",11
"098Q2","高雄市","",519
"098Q2","高雄市","鹽埕區",2
"098Q2","高雄市","鼓山區",81
"098Q2","高雄市","左營區",116
"098Q2","高雄市","楠梓區",55
"098Q2","高雄市","三民區",117
"098Q2","高雄市","新興區",13
"098Q2","高雄市","前金區",8
"098Q2","高雄市","苓雅區",30
"098Q2","高雄市","前鎮區",59
"098Q2","高雄市","旗津區",1
"098Q2","高雄市","小港區",37
"098Q2","宜蘭縣","",155
"098Q2","宜蘭縣","宜蘭市",36
"098Q2","宜蘭縣","羅東鎮",42
"098Q2","宜蘭縣","蘇澳鎮",11
"098Q2","宜蘭縣","頭城鎮",8
"098Q2","宜蘭縣","礁溪鄉",10
"098Q2","宜蘭縣","壯圍鄉",5
"098Q2","宜蘭縣","員山鄉",9
"098Q2","宜蘭縣","冬山鄉",23
"098Q2","宜蘭縣","五結鄉",8
"098Q2","宜蘭縣","三星鄉",3
"098Q2","宜蘭縣","大同鄉",0
"098Q2","宜蘭縣","南澳鄉",0
"098Q2","新竹縣","",84
"098Q2","新竹縣","竹北市",14
"098Q2","新竹縣","關西鎮",4
"098Q2","新竹縣","新埔鎮",7
"098Q2","新竹縣","竹東鎮",27
"098Q2","新竹縣","湖口鄉",15
"098Q2","新竹縣","橫山鄉",1
"098Q2","新竹縣","新豐鄉",13
"098Q2","新竹縣","芎林鄉",3
"098Q2","新竹縣","寶山鄉",0
"098Q2","新竹縣","北埔鄉",0
"098Q2","新竹縣","峨眉鄉",0
"098Q2","新竹縣","尖石鄉",0
"098Q2","新竹縣","五峰鄉",0
"098Q2","苗栗縣","",215
"098Q2","苗栗縣","苗栗市",17
"098Q2","苗栗縣","苑裡鎮",5
"098Q2","苗栗縣","通霄鎮",3
"098Q2","苗栗縣","竹南鎮",16
"098Q2","苗栗縣","頭份鎮",150
"098Q2","苗栗縣","後龍鎮",2
"098Q2","苗栗縣","卓蘭鎮",3
"098Q2","苗栗縣","大湖鄉",2
"098Q2","苗栗縣","公館鄉",3
"098Q2","苗栗縣","銅鑼鄉",7
"098Q2","苗栗縣","南庄鄉",0
"098Q2","苗栗縣","頭屋鄉",0
"098Q2","苗栗縣","三義鄉",2
"098Q2","苗栗縣","西湖鄉",1
"098Q2","苗栗縣","造橋鄉",4
"098Q2","苗栗縣","三灣鄉",0
"098Q2","苗栗縣","獅潭鄉",0
"098Q2","苗栗縣","泰安鄉",0
"098Q2","彰化縣","",178
"098Q2","彰化縣","彰化市",47
"098Q2","彰化縣","鹿港鎮",8
"098Q2","彰化縣","和美鎮",7
"098Q2","彰化縣","北斗鎮",5
"098Q2","彰化縣","員林鎮",28
"098Q2","彰化縣","溪湖鎮",10
"098Q2","彰化縣","田中鎮",8
"098Q2","彰化縣","二林鎮",5
"098Q2","彰化縣","線西鄉",2
"098Q2","彰化縣","伸港鄉",4
"098Q2","彰化縣","福興鄉",4
"098Q2","彰化縣","秀水鄉",2
"098Q2","彰化縣","花壇鄉",11
"098Q2","彰化縣","芬園鄉",1
"098Q2","彰化縣","大村鄉",7
"098Q2","彰化縣","埔鹽鄉",4
"098Q2","彰化縣","埔心鄉",3
"098Q2","彰化縣","永靖鄉",2
"098Q2","彰化縣","社頭鄉",5
"098Q2","彰化縣","二水鄉",0
"098Q2","彰化縣","田尾鄉",3
"098Q2","彰化縣","埤頭鄉",4
"098Q2","彰化縣","芳苑鄉",3
"098Q2","彰化縣","大城鄉",1
"098Q2","彰化縣","竹塘鄉",0
"098Q2","彰化縣","溪州鄉",4
"098Q2","南投縣","",79
"098Q2","南投縣","南投市",15
"098Q2","南投縣","埔里鎮",21
"098Q2","南投縣","草屯鎮",27
"098Q2","南投縣","竹山鎮",6
"098Q2","南投縣","集集鎮",2
"098Q2","南投縣","名間鄉",6
"098Q2","南投縣","鹿谷鄉",0
"098Q2","南投縣","中寮鄉",0
"098Q2","南投縣","魚池鄉",0
"098Q2","南投縣","國姓鄉",1
"098Q2","南投縣","水里鄉",1
"098Q2","南投縣","信義鄉",0
"098Q2","南投縣","仁愛鄉",0
"098Q2","雲林縣","",100
"098Q2","雲林縣","斗六市",41
"098Q2","雲林縣","斗南鎮",13
"098Q2","雲林縣","虎尾鎮",13
"098Q2","雲林縣","西螺鎮",7
"098Q2","雲林縣","土庫鎮",3
"098Q2","雲林縣","北港鎮",4
"098Q2","雲林縣","古坑鄉",3
"098Q2","雲林縣","大埤鄉",0
"098Q2","雲林縣","莿桐鄉",2
"098Q2","雲林縣","林內鄉",3
"098Q2","雲林縣","二崙鄉",1
"098Q2","雲林縣","崙背鄉",2
"098Q2","雲林縣","麥寮鄉",1
"098Q2","雲林縣","東勢鄉",1
"098Q2","雲林縣","褒忠鄉",0
"098Q2","雲林縣","台西鄉",2
"098Q2","雲林縣","元長鄉",1
"098Q2","雲林縣","四湖鄉",0
"098Q2","雲林縣","口湖鄉",3
"098Q2","雲林縣","水林鄉",0
"098Q2","嘉義縣","",92
"098Q2","嘉義縣","太保市",9
"098Q2","嘉義縣","朴子市",7
"098Q2","嘉義縣","布袋鎮",4
"098Q2","嘉義縣","大林鎮",5
"098Q2","嘉義縣","民雄鄉",19
"098Q2","嘉義縣","溪口鄉",4
"098Q2","嘉義縣","新港鄉",4
"098Q2","嘉義縣","六腳鄉",2
"098Q2","嘉義縣","東石鄉",4
"098Q2","嘉義縣","義竹鄉",2
"098Q2","嘉義縣","鹿草鄉",1
"098Q2","嘉義縣","水上鄉",10
"098Q2","嘉義縣","中埔鄉",14
"098Q2","嘉義縣","竹崎鄉",2
"098Q2","嘉義縣","梅山鄉",3
"098Q2","嘉義縣","番路鄉",2
"098Q2","嘉義縣","大埔鄉",0
"098Q2","嘉義縣","阿里山鄉",0
"098Q2","屏東縣","",152
"098Q2","屏東縣","屏東市",47
"098Q2","屏東縣","潮州鎮",20
"098Q2","屏東縣","東港鎮",10
"098Q2","屏東縣","恆春鎮",10
"098Q2","屏東縣","萬丹鄉",8
"098Q2","屏東縣","長治鄉",6
"098Q2","屏東縣","麟洛鄉",2
"098Q2","屏東縣","九如鄉",2
"098Q2","屏東縣","里港鄉",3
"098Q2","屏東縣","鹽埔鄉",4
"098Q2","屏東縣","高樹鄉",4
"098Q2","屏東縣","萬巒鄉",4
"098Q2","屏東縣","內埔鄉",12
"098Q2","屏東縣","竹田鄉",3
"098Q2","屏東縣","新埤鄉",1
"098Q2","屏東縣","枋寮鄉",6
"098Q2","屏東縣","新園鄉",3
"098Q2","屏東縣","崁頂鄉",1
"098Q2","屏東縣","林邊鄉",1
"098Q2","屏東縣","南州鄉",0
"098Q2","屏東縣","佳冬鄉",5
"098Q2","屏東縣","琉球鄉",0
"098Q2","屏東縣","車城鄉",0
"098Q2","屏東縣","滿州鄉",0
"098Q2","屏東縣","枋山鄉",0
"098Q2","屏東縣","三地門鄉",0
"098Q2","屏東縣","霧台鄉",0
"098Q2","屏東縣","瑪家鄉",0
"098Q2","屏東縣","泰武鄉",0
"098Q2","屏東縣","來義鄉",0
"098Q2","屏東縣","春日鄉",0
"098Q2","屏東縣","獅子鄉",0
"098Q2","屏東縣","牡丹鄉",0
"098Q2","台東縣","",35
"098Q2","台東縣","台東市",23
"098Q2","台東縣","成功鎮",3
"098Q2","台東縣","關山鎮",1
"098Q2","台東縣","卑南鄉",1
"098Q2","台東縣","大武鄉",0
"098Q2","台東縣","太麻里鄉",1
"098Q2","台東縣","東河鄉",1
"098Q2","台東縣","長濱鄉",2
"098Q2","台東縣","鹿野鄉",1
"098Q2","台東縣","池上鄉",2
"098Q2","台東縣","綠島鄉",0
"098Q2","台東縣","延平鄉",0
"098Q2","台東縣","海端鄉",0
"098Q2","台東縣","達仁鄉",0
"098Q2","台東縣","金峰鄉",0
"098Q2","台東縣","蘭嶼鄉",0
"098Q2","花蓮縣","",123
"098Q2","花蓮縣","花蓮市",52
"098Q2","花蓮縣","鳳林鎮",2
"098Q2","花蓮縣","玉里鎮",5
"098Q2","花蓮縣","新城鄉",6
"098Q2","花蓮縣","吉安鄉",42
"098Q2","花蓮縣","壽豐鄉",7
"098Q2","花蓮縣","光復鄉",3
"098Q2","花蓮縣","豐濱鄉",0
"098Q2","花蓮縣","瑞穗鄉",4
"098Q2","花蓮縣","富里鄉",2
"098Q2","花蓮縣","秀林鄉",0
"098Q2","花蓮縣","萬榮鄉",0
"098Q2","花蓮縣","卓溪鄉",0
"098Q2","澎湖縣","",4
"098Q2","澎湖縣","馬公市",4
"098Q2","澎湖縣","湖西鄉",0
"098Q2","澎湖縣","白沙鄉",0
"098Q2","澎湖縣","西嶼鄉",0
"098Q2","澎湖縣","望安鄉",0
"098Q2","澎湖縣","七美鄉",0
"098Q2","基隆市","",167
"098Q2","基隆市","中正區",38
"098Q2","基隆市","七堵區",15
"098Q2","基隆市","暖暖區",17
"098Q2","基隆市","仁愛區",13
"098Q2","基隆市","中山區",9
"098Q2","基隆市","安樂區",48
"098Q2","基隆市","信義區",27
"098Q2","新竹市","",58
"098Q2","新竹市","新竹市",58
"098Q2","嘉義市","",114
"098Q2","嘉義市","嘉義市",114
"098Q2","金門縣","",0
"098Q2","金門縣","金城鎮",0
