年,季,日期標準,資料期別,縣市,鄉鎮市區,住宅買賣移轉筆數
2009,1,2009/1/1,098Q1,新北市,板橋區,2036
2009,1,2009/1/1,098Q1,新北市,三重區,1135
2009,1,2009/1/1,098Q1,新北市,中和區,1085
2009,1,2009/1/1,098Q1,新北市,永和區,487
2009,1,2009/1/1,098Q1,新北市,新莊區,1054
2009,1,2009/1/1,098Q1,新北市,新店區,757
2009,1,2009/1/1,098Q1,新北市,樹林區,1282
2009,1,2009/1/1,098Q1,新北市,鶯歌區,143
2009,1,2009/1/1,098Q1,新北市,三峽區,351
2009,1,2009/1/1,098Q1,新北市,淡水區,885
2009,1,2009/1/1,098Q1,新北市,汐止區,622
2009,1,2009/1/1,098Q1,新北市,瑞芳區,21
2009,1,2009/1/1,098Q1,新北市,土城區,593
2009,1,2009/1/1,098Q1,新北市,蘆洲區,483
2009,1,2009/1/1,098Q1,新北市,五股區,187
2009,1,2009/1/1,098Q1,新北市,泰山區,214
2009,1,2009/1/1,098Q1,新北市,林口區,919
2009,1,2009/1/1,098Q1,新北市,深坑區,58
2009,1,2009/1/1,098Q1,新北市,石碇區,3
2009,1,2009/1/1,098Q1,新北市,坪林區,0
2009,1,2009/1/1,098Q1,新北市,三芝區,66
2009,1,2009/1/1,098Q1,新北市,石門區,6
2009,1,2009/1/1,098Q1,新北市,八里區,91
2009,1,2009/1/1,098Q1,新北市,平溪區,0
2009,1,2009/1/1,098Q1,新北市,雙溪區,2
2009,1,2009/1/1,098Q1,新北市,貢寮區,3
2009,1,2009/1/1,098Q1,新北市,金山區,20
2009,1,2009/1/1,098Q1,新北市,萬里區,43
2009,1,2009/1/1,098Q1,新北市,烏來區,0
2009,1,2009/1/1,098Q1,台北市,松山區,403
2009,1,2009/1/1,098Q1,台北市,信義區,413
2009,1,2009/1/1,098Q1,台北市,大安區,881
2009,1,2009/1/1,098Q1,台北市,中山區,1123
2009,1,2009/1/1,098Q1,台北市,中正區,308
2009,1,2009/1/1,098Q1,台北市,大同區,261
2009,1,2009/1/1,098Q1,台北市,萬華區,229
2009,1,2009/1/1,098Q1,台北市,文山區,655
2009,1,2009/1/1,098Q1,台北市,南港區,396
2009,1,2009/1/1,098Q1,台北市,內湖區,1059
2009,1,2009/1/1,098Q1,台北市,士林區,852
2009,1,2009/1/1,098Q1,台北市,北投區,534
2009,1,2009/1/1,098Q1,桃園市,桃園區,1239
2009,1,2009/1/1,098Q1,桃園市,中壢區,904
2009,1,2009/1/1,098Q1,桃園市,平鎮區,367
2009,1,2009/1/1,098Q1,桃園市,八德區,472
2009,1,2009/1/1,098Q1,桃園市,楊梅區,356
2009,1,2009/1/1,098Q1,桃園市,大溪區,114
2009,1,2009/1/1,098Q1,桃園市,蘆竹區,368
2009,1,2009/1/1,098Q1,桃園市,大園區,124
2009,1,2009/1/1,098Q1,桃園市,龜山區,290
2009,1,2009/1/1,098Q1,桃園市,龍潭區,144
2009,1,2009/1/1,098Q1,桃園市,新屋區,42
2009,1,2009/1/1,098Q1,桃園市,觀音區,75
2009,1,2009/1/1,098Q1,桃園市,復興區,0
2009,1,2009/1/1,098Q1,台中市,中區,34
2009,1,2009/1/1,098Q1,台中市,東區,76
2009,1,2009/1/1,098Q1,台中市,南區,167
2009,1,2009/1/1,098Q1,台中市,西區,227
2009,1,2009/1/1,098Q1,台中市,北區,630
2009,1,2009/1/1,098Q1,台中市,西屯區,1367
2009,1,2009/1/1,098Q1,台中市,南屯區,450
2009,1,2009/1/1,098Q1,台中市,北屯區,587
2009,1,2009/1/1,098Q1,台南市,東區,426
2009,1,2009/1/1,098Q1,台南市,南區,142
2009,1,2009/1/1,098Q1,台南市,北區,190
2009,1,2009/1/1,098Q1,台南市,安南區,190
2009,1,2009/1/1,098Q1,台南市,安平區,132
2009,1,2009/1/1,098Q1,台南市,中西區,121
2009,1,2009/1/1,098Q1,高雄市,鹽埕區,16
2009,1,2009/1/1,098Q1,高雄市,鼓山區,565
2009,1,2009/1/1,098Q1,高雄市,左營區,630
2009,1,2009/1/1,098Q1,高雄市,楠梓區,328
2009,1,2009/1/1,098Q1,高雄市,三民區,478
2009,1,2009/1/1,098Q1,高雄市,新興區,52
2009,1,2009/1/1,098Q1,高雄市,前金區,80
2009,1,2009/1/1,098Q1,高雄市,苓雅區,251
2009,1,2009/1/1,098Q1,高雄市,前鎮區,294
2009,1,2009/1/1,098Q1,高雄市,旗津區,11
2009,1,2009/1/1,098Q1,高雄市,小港區,215
2009,1,2009/1/1,098Q1,宜蘭縣,宜蘭市,195
2009,1,2009/1/1,098Q1,宜蘭縣,羅東鎮,198
2009,1,2009/1/1,098Q1,宜蘭縣,蘇澳鎮,33
2009,1,2009/1/1,098Q1,宜蘭縣,頭城鎮,28
2009,1,2009/1/1,098Q1,宜蘭縣,礁溪鄉,91
2009,1,2009/1/1,098Q1,宜蘭縣,壯圍鄉,33
2009,1,2009/1/1,098Q1,宜蘭縣,員山鄉,63
2009,1,2009/1/1,098Q1,宜蘭縣,冬山鄉,80
2009,1,2009/1/1,098Q1,宜蘭縣,五結鄉,55
2009,1,2009/1/1,098Q1,宜蘭縣,三星鄉,17
2009,1,2009/1/1,098Q1,宜蘭縣,大同鄉,0
2009,1,2009/1/1,098Q1,宜蘭縣,南澳鄉,0
2009,1,2009/1/1,098Q1,新竹縣,竹北市,591
2009,1,2009/1/1,098Q1,新竹縣,關西鎮,18
2009,1,2009/1/1,098Q1,新竹縣,新埔鎮,43
2009,1,2009/1/1,098Q1,新竹縣,竹東鎮,239
2009,1,2009/1/1,098Q1,新竹縣,湖口鄉,94
2009,1,2009/1/1,098Q1,新竹縣,橫山鄉,1
2009,1,2009/1/1,098Q1,新竹縣,新豐鄉,74
2009,1,2009/1/1,098Q1,新竹縣,芎林鄉,21
2009,1,2009/1/1,098Q1,新竹縣,寶山鄉,13
2009,1,2009/1/1,098Q1,新竹縣,北埔鄉,3
2009,1,2009/1/1,098Q1,新竹縣,峨眉鄉,0
2009,1,2009/1/1,098Q1,新竹縣,尖石鄉,1
2009,1,2009/1/1,098Q1,新竹縣,五峰鄉,0
2009,1,2009/1/1,098Q1,苗栗縣,苗栗市,140
2009,1,2009/1/1,098Q1,苗栗縣,苑裡鎮,25
2009,1,2009/1/1,098Q1,苗栗縣,通霄鎮,14
2009,1,2009/1/1,098Q1,苗栗縣,竹南鎮,84
2009,1,2009/1/1,098Q1,苗栗縣,頭份鎮,162
2009,1,2009/1/1,098Q1,苗栗縣,後龍鎮,9
2009,1,2009/1/1,098Q1,苗栗縣,卓蘭鎮,4
2009,1,2009/1/1,098Q1,苗栗縣,大湖鄉,11
2009,1,2009/1/1,098Q1,苗栗縣,公館鄉,20
2009,1,2009/1/1,098Q1,苗栗縣,銅鑼鄉,5
2009,1,2009/1/1,098Q1,苗栗縣,南庄鄉,4
2009,1,2009/1/1,098Q1,苗栗縣,頭屋鄉,7
2009,1,2009/1/1,098Q1,苗栗縣,三義鄉,15
2009,1,2009/1/1,098Q1,苗栗縣,西湖鄉,4
2009,1,2009/1/1,098Q1,苗栗縣,造橋鄉,6
2009,1,2009/1/1,098Q1,苗栗縣,三灣鄉,1
2009,1,2009/1/1,098Q1,苗栗縣,獅潭鄉,0
2009,1,2009/1/1,098Q1,苗栗縣,泰安鄉,0
2009,1,2009/1/1,098Q1,彰化縣,彰化市,232
2009,1,2009/1/1,098Q1,彰化縣,鹿港鎮,66
2009,1,2009/1/1,098Q1,彰化縣,和美鎮,77
2009,1,2009/1/1,098Q1,彰化縣,北斗鎮,25
2009,1,2009/1/1,098Q1,彰化縣,員林鎮,134
2009,1,2009/1/1,098Q1,彰化縣,溪湖鎮,52
2009,1,2009/1/1,098Q1,彰化縣,田中鎮,30
2009,1,2009/1/1,098Q1,彰化縣,二林鎮,22
2009,1,2009/1/1,098Q1,彰化縣,線西鄉,4
2009,1,2009/1/1,098Q1,彰化縣,伸港鄉,13
2009,1,2009/1/1,098Q1,彰化縣,福興鄉,14
2009,1,2009/1/1,098Q1,彰化縣,秀水鄉,20
2009,1,2009/1/1,098Q1,彰化縣,花壇鄉,29
2009,1,2009/1/1,098Q1,彰化縣,芬園鄉,8
2009,1,2009/1/1,098Q1,彰化縣,大村鄉,23
2009,1,2009/1/1,098Q1,彰化縣,埔鹽鄉,14
2009,1,2009/1/1,098Q1,彰化縣,埔心鄉,16
2009,1,2009/1/1,098Q1,彰化縣,永靖鄉,8
2009,1,2009/1/1,098Q1,彰化縣,社頭鄉,22
2009,1,2009/1/1,098Q1,彰化縣,二水鄉,4
2009,1,2009/1/1,098Q1,彰化縣,田尾鄉,8
2009,1,2009/1/1,098Q1,彰化縣,埤頭鄉,15
2009,1,2009/1/1,098Q1,彰化縣,芳苑鄉,16
2009,1,2009/1/1,098Q1,彰化縣,大城鄉,5
2009,1,2009/1/1,098Q1,彰化縣,竹塘鄉,8
2009,1,2009/1/1,098Q1,彰化縣,溪州鄉,16
2009,1,2009/1/1,098Q1,南投縣,南投市,132
2009,1,2009/1/1,098Q1,南投縣,埔里鎮,79
2009,1,2009/1/1,098Q1,南投縣,草屯鎮,110
2009,1,2009/1/1,098Q1,南投縣,竹山鎮,37
2009,1,2009/1/1,098Q1,南投縣,集集鎮,3
2009,1,2009/1/1,098Q1,南投縣,名間鄉,14
2009,1,2009/1/1,098Q1,南投縣,鹿谷鄉,1
2009,1,2009/1/1,098Q1,南投縣,中寮鄉,2
2009,1,2009/1/1,098Q1,南投縣,魚池鄉,4
2009,1,2009/1/1,098Q1,南投縣,國姓鄉,3
2009,1,2009/1/1,098Q1,南投縣,水里鄉,10
2009,1,2009/1/1,098Q1,南投縣,信義鄉,1
2009,1,2009/1/1,098Q1,南投縣,仁愛鄉,5
2009,1,2009/1/1,098Q1,雲林縣,斗六市,222
2009,1,2009/1/1,098Q1,雲林縣,斗南鎮,55
2009,1,2009/1/1,098Q1,雲林縣,虎尾鎮,86
2009,1,2009/1/1,098Q1,雲林縣,西螺鎮,32
2009,1,2009/1/1,098Q1,雲林縣,土庫鎮,14
2009,1,2009/1/1,098Q1,雲林縣,北港鎮,24
2009,1,2009/1/1,098Q1,雲林縣,古坑鄉,20
2009,1,2009/1/1,098Q1,雲林縣,大埤鄉,12
2009,1,2009/1/1,098Q1,雲林縣,莿桐鄉,6
2009,1,2009/1/1,098Q1,雲林縣,林內鄉,6
2009,1,2009/1/1,098Q1,雲林縣,二崙鄉,5
2009,1,2009/1/1,098Q1,雲林縣,崙背鄉,8
2009,1,2009/1/1,098Q1,雲林縣,麥寮鄉,13
2009,1,2009/1/1,098Q1,雲林縣,東勢鄉,4
2009,1,2009/1/1,098Q1,雲林縣,褒忠鄉,1
2009,1,2009/1/1,098Q1,雲林縣,台西鄉,4
2009,1,2009/1/1,098Q1,雲林縣,元長鄉,8
2009,1,2009/1/1,098Q1,雲林縣,四湖鄉,9
2009,1,2009/1/1,098Q1,雲林縣,口湖鄉,7
2009,1,2009/1/1,098Q1,雲林縣,水林鄉,12
2009,1,2009/1/1,098Q1,嘉義縣,太保市,34
2009,1,2009/1/1,098Q1,嘉義縣,朴子市,60
2009,1,2009/1/1,098Q1,嘉義縣,布袋鎮,7
2009,1,2009/1/1,098Q1,嘉義縣,大林鎮,28
2009,1,2009/1/1,098Q1,嘉義縣,民雄鄉,63
2009,1,2009/1/1,098Q1,嘉義縣,溪口鄉,5
2009,1,2009/1/1,098Q1,嘉義縣,新港鄉,6
2009,1,2009/1/1,098Q1,嘉義縣,六腳鄉,5
2009,1,2009/1/1,098Q1,嘉義縣,東石鄉,3
2009,1,2009/1/1,098Q1,嘉義縣,義竹鄉,1
2009,1,2009/1/1,098Q1,嘉義縣,鹿草鄉,4
2009,1,2009/1/1,098Q1,嘉義縣,水上鄉,47
2009,1,2009/1/1,098Q1,嘉義縣,中埔鄉,35
2009,1,2009/1/1,098Q1,嘉義縣,竹崎鄉,25
2009,1,2009/1/1,098Q1,嘉義縣,梅山鄉,10
2009,1,2009/1/1,098Q1,嘉義縣,番路鄉,9
2009,1,2009/1/1,098Q1,嘉義縣,大埔鄉,0
2009,1,2009/1/1,098Q1,嘉義縣,阿里山鄉,0
2009,1,2009/1/1,098Q1,屏東縣,屏東市,303
2009,1,2009/1/1,098Q1,屏東縣,潮州鎮,56
2009,1,2009/1/1,098Q1,屏東縣,東港鎮,39
2009,1,2009/1/1,098Q1,屏東縣,恆春鎮,46
2009,1,2009/1/1,098Q1,屏東縣,萬丹鄉,22
2009,1,2009/1/1,098Q1,屏東縣,長治鄉,22
2009,1,2009/1/1,098Q1,屏東縣,麟洛鄉,7
2009,1,2009/1/1,098Q1,屏東縣,九如鄉,21
2009,1,2009/1/1,098Q1,屏東縣,里港鄉,8
2009,1,2009/1/1,098Q1,屏東縣,鹽埔鄉,11
2009,1,2009/1/1,098Q1,屏東縣,高樹鄉,10
2009,1,2009/1/1,098Q1,屏東縣,萬巒鄉,10
2009,1,2009/1/1,098Q1,屏東縣,內埔鄉,52
2009,1,2009/1/1,098Q1,屏東縣,竹田鄉,7
2009,1,2009/1/1,098Q1,屏東縣,新埤鄉,4
2009,1,2009/1/1,098Q1,屏東縣,枋寮鄉,23
2009,1,2009/1/1,098Q1,屏東縣,新園鄉,13
2009,1,2009/1/1,098Q1,屏東縣,崁頂鄉,9
2009,1,2009/1/1,098Q1,屏東縣,林邊鄉,7
2009,1,2009/1/1,098Q1,屏東縣,南州鄉,2
2009,1,2009/1/1,098Q1,屏東縣,佳冬鄉,6
2009,1,2009/1/1,098Q1,屏東縣,琉球鄉,0
2009,1,2009/1/1,098Q1,屏東縣,車城鄉,6
2009,1,2009/1/1,098Q1,屏東縣,滿州鄉,2
2009,1,2009/1/1,098Q1,屏東縣,枋山鄉,4
2009,1,2009/1/1,098Q1,屏東縣,三地門鄉,0
2009,1,2009/1/1,098Q1,屏東縣,霧台鄉,0
2009,1,2009/1/1,098Q1,屏東縣,瑪家鄉,0
2009,1,2009/1/1,098Q1,屏東縣,泰武鄉,0
2009,1,2009/1/1,098Q1,屏東縣,來義鄉,1
2009,1,2009/1/1,098Q1,屏東縣,春日鄉,0
2009,1,2009/1/1,098Q1,屏東縣,獅子鄉,0
2009,1,2009/1/1,098Q1,屏東縣,牡丹鄉,0
2009,1,2009/1/1,098Q1,台東縣,台東市,164
2009,1,2009/1/1,098Q1,台東縣,成功鎮,8
2009,1,2009/1/1,098Q1,台東縣,關山鎮,4
2009,1,2009/1/1,098Q1,台東縣,卑南鄉,9
2009,1,2009/1/1,098Q1,台東縣,大武鄉,1
2009,1,2009/1/1,098Q1,台東縣,太麻里鄉,3
2009,1,2009/1/1,098Q1,台東縣,東河鄉,0
2009,1,2009/1/1,098Q1,台東縣,長濱鄉,3
2009,1,2009/1/1,098Q1,台東縣,鹿野鄉,0
2009,1,2009/1/1,098Q1,台東縣,池上鄉,9
2009,1,2009/1/1,098Q1,台東縣,綠島鄉,0
2009,1,2009/1/1,098Q1,台東縣,延平鄉,0
2009,1,2009/1/1,098Q1,台東縣,海端鄉,0
2009,1,2009/1/1,098Q1,台東縣,達仁鄉,1
2009,1,2009/1/1,098Q1,台東縣,金峰鄉,0
2009,1,2009/1/1,098Q1,台東縣,蘭嶼鄉,0
2009,1,2009/1/1,098Q1,花蓮縣,花蓮市,394
2009,1,2009/1/1,098Q1,花蓮縣,鳳林鎮,6
2009,1,2009/1/1,098Q1,花蓮縣,玉里鎮,14
2009,1,2009/1/1,098Q1,花蓮縣,新城鄉,48
2009,1,2009/1/1,098Q1,花蓮縣,吉安鄉,217
2009,1,2009/1/1,098Q1,花蓮縣,壽豐鄉,20
2009,1,2009/1/1,098Q1,花蓮縣,光復鄉,12
2009,1,2009/1/1,098Q1,花蓮縣,豐濱鄉,1
2009,1,2009/1/1,098Q1,花蓮縣,瑞穗鄉,7
2009,1,2009/1/1,098Q1,花蓮縣,富里鄉,1
2009,1,2009/1/1,098Q1,花蓮縣,秀林鄉,4
2009,1,2009/1/1,098Q1,花蓮縣,萬榮鄉,2
2009,1,2009/1/1,098Q1,花蓮縣,卓溪鄉,0
2009,1,2009/1/1,098Q1,澎湖縣,馬公市,79
2009,1,2009/1/1,098Q1,澎湖縣,湖西鄉,5
2009,1,2009/1/1,098Q1,澎湖縣,白沙鄉,1
2009,1,2009/1/1,098Q1,澎湖縣,西嶼鄉,2
2009,1,2009/1/1,098Q1,澎湖縣,望安鄉,0
2009,1,2009/1/1,098Q1,澎湖縣,七美鄉,0
2009,1,2009/1/1,098Q1,基隆市,中正區,163
2009,1,2009/1/1,098Q1,基隆市,七堵區,149
2009,1,2009/1/1,098Q1,基隆市,暖暖區,96
2009,1,2009/1/1,098Q1,基隆市,仁愛區,91
2009,1,2009/1/1,098Q1,基隆市,中山區,67
2009,1,2009/1/1,098Q1,基隆市,安樂區,261
2009,1,2009/1/1,098Q1,基隆市,信義區,112
2009,1,2009/1/1,098Q1,新竹市,新竹市,678
2009,1,2009/1/1,098Q1,嘉義市,嘉義市,463
2009,1,2009/1/1,098Q1,金門縣,金城鎮,5
2009,1,2009/1/1,098Q1,金門縣,金湖鎮,5
2009,1,2009/1/1,098Q1,金門縣,金沙鎮,3
2009,1,2009/1/1,098Q1,金門縣,金寧鄉,1
2009,1,2009/1/1,098Q1,金門縣,烈嶼鄉,1
2009,1,2009/1/1,098Q1,金門縣,烏坵鄉,0
2009,1,2009/1/1,098Q1,連江縣,南竿鄉,0
2009,1,2009/1/1,098Q1,連江縣,北竿鄉,0
2009,1,2009/1/1,098Q1,連江縣,莒光鄉,0
2009,1,2009/1/1,098Q1,連江縣,東引鄉,0
2009,1,2009/1/1,098Q1,台中縣(99年以前),豐原市,162
2009,1,2009/1/1,098Q1,台中縣(99年以前),東勢鎮,14
2009,1,2009/1/1,098Q1,台中縣(99年以前),大甲鎮,41
2009,1,2009/1/1,098Q1,台中縣(99年以前),清水鎮,59
2009,1,2009/1/1,098Q1,台中縣(99年以前),沙鹿鎮,94
2009,1,2009/1/1,098Q1,台中縣(99年以前),梧棲鎮,27
2009,1,2009/1/1,098Q1,台中縣(99年以前),神岡鄉,45
2009,1,2009/1/1,098Q1,台中縣(99年以前),后里鄉,26
2009,1,2009/1/1,098Q1,台中縣(99年以前),大雅鄉,72
2009,1,2009/1/1,098Q1,台中縣(99年以前),潭子鄉,114
2009,1,2009/1/1,098Q1,台中縣(99年以前),新社鄉,4
2009,1,2009/1/1,098Q1,台中縣(99年以前),石岡鄉,3
2009,1,2009/1/1,098Q1,台中縣(99年以前),外埔鄉,21
2009,1,2009/1/1,098Q1,台中縣(99年以前),大安鄉,2
2009,1,2009/1/1,098Q1,台中縣(99年以前),烏日鄉,31
2009,1,2009/1/1,098Q1,台中縣(99年以前),大肚鄉,47
2009,1,2009/1/1,098Q1,台中縣(99年以前),龍井鄉,112
2009,1,2009/1/1,098Q1,台中縣(99年以前),霧峰鄉,26
2009,1,2009/1/1,098Q1,台中縣(99年以前),太平市,64
2009,1,2009/1/1,098Q1,台中縣(99年以前),大里市,105
2009,1,2009/1/1,098Q1,台中縣(99年以前),和平鄉,0
2009,1,2009/1/1,098Q1,台南縣(99年以前),新營市,93
2009,1,2009/1/1,098Q1,台南縣(99年以前),鹽水鎮,17
2009,1,2009/1/1,098Q1,台南縣(99年以前),白河鎮,12
2009,1,2009/1/1,098Q1,台南縣(99年以前),柳營鄉,5
2009,1,2009/1/1,098Q1,台南縣(99年以前),後壁鄉,9
2009,1,2009/1/1,098Q1,台南縣(99年以前),東山鄉,9
2009,1,2009/1/1,098Q1,台南縣(99年以前),麻豆鎮,42
2009,1,2009/1/1,098Q1,台南縣(99年以前),下營鄉,10
2009,1,2009/1/1,098Q1,台南縣(99年以前),六甲鄉,14
2009,1,2009/1/1,098Q1,台南縣(99年以前),官田鄉,6
2009,1,2009/1/1,098Q1,台南縣(99年以前),大內鄉,4
2009,1,2009/1/1,098Q1,台南縣(99年以前),佳里鎮,53
2009,1,2009/1/1,098Q1,台南縣(99年以前),西港鄉,18
2009,1,2009/1/1,098Q1,台南縣(99年以前),七股鄉,10
2009,1,2009/1/1,098Q1,台南縣(99年以前),將軍鄉,8
2009,1,2009/1/1,098Q1,台南縣(99年以前),北門鄉,0
2009,1,2009/1/1,098Q1,台南縣(99年以前),學甲鎮,20
2009,1,2009/1/1,098Q1,台南縣(99年以前),新化鎮,21
2009,1,2009/1/1,098Q1,台南縣(99年以前),善化鎮,26
2009,1,2009/1/1,098Q1,台南縣(99年以前),新市鄉,17
2009,1,2009/1/1,098Q1,台南縣(99年以前),安定鄉,15
2009,1,2009/1/1,098Q1,台南縣(99年以前),山上鄉,0
2009,1,2009/1/1,098Q1,台南縣(99年以前),玉井鄉,8
2009,1,2009/1/1,098Q1,台南縣(99年以前),楠西鄉,1
2009,1,2009/1/1,098Q1,台南縣(99年以前),南化鄉,1
2009,1,2009/1/1,098Q1,台南縣(99年以前),左鎮鄉,2
2009,1,2009/1/1,098Q1,台南縣(99年以前),仁德鄉,150
2009,1,2009/1/1,098Q1,台南縣(99年以前),歸仁鄉,111
2009,1,2009/1/1,098Q1,台南縣(99年以前),關廟鄉,20
2009,1,2009/1/1,098Q1,台南縣(99年以前),龍崎鄉,1
2009,1,2009/1/1,098Q1,台南縣(99年以前),永康市,898
2009,1,2009/1/1,098Q1,高雄縣(99年以前),鳳山市,447
2009,1,2009/1/1,098Q1,高雄縣(99年以前),鳥松鄉,53
2009,1,2009/1/1,098Q1,高雄縣(99年以前),仁武鄉,70
2009,1,2009/1/1,098Q1,高雄縣(99年以前),大社鄉,26
2009,1,2009/1/1,098Q1,高雄縣(99年以前),大樹鄉,15
2009,1,2009/1/1,098Q1,高雄縣(99年以前),大寮鄉,96
2009,1,2009/1/1,098Q1,高雄縣(99年以前),林園鄉,52
2009,1,2009/1/1,098Q1,高雄縣(99年以前),岡山鎮,130
2009,1,2009/1/1,098Q1,高雄縣(99年以前),茄萣鄉,42
2009,1,2009/1/1,098Q1,高雄縣(99年以前),永安鄉,4
2009,1,2009/1/1,098Q1,高雄縣(99年以前),橋頭鄉,25
2009,1,2009/1/1,098Q1,高雄縣(99年以前),梓官鄉,26
2009,1,2009/1/1,098Q1,高雄縣(99年以前),田寮鄉,0
2009,1,2009/1/1,098Q1,高雄縣(99年以前),阿蓮鄉,7
2009,1,2009/1/1,098Q1,高雄縣(99年以前),路竹鄉,34
2009,1,2009/1/1,098Q1,高雄縣(99年以前),燕巢鄉,21
2009,1,2009/1/1,098Q1,高雄縣(99年以前),彌陀鄉,6
2009,1,2009/1/1,098Q1,高雄縣(99年以前),湖內鄉,42
2009,1,2009/1/1,098Q1,高雄縣(99年以前),旗山鎮,33
2009,1,2009/1/1,098Q1,高雄縣(99年以前),六龜鄉,2
2009,1,2009/1/1,098Q1,高雄縣(99年以前),內門鄉,2
2009,1,2009/1/1,098Q1,高雄縣(99年以前),美濃鎮,10
2009,1,2009/1/1,098Q1,高雄縣(99年以前),杉林鄉,2
2009,1,2009/1/1,098Q1,高雄縣(99年以前),甲仙鄉,1
2009,1,2009/1/1,098Q1,高雄縣(99年以前),茂林鄉,0
2009,1,2009/1/1,098Q1,高雄縣(99年以前),桃源鄉,0
2009,1,2009/1/1,098Q1,高雄縣(99年以前),那瑪夏鄉,0
2009,2,2009/4/1,098Q2,新北市,板橋區,2618
2009,2,2009/4/1,098Q2,新北市,三重區,2146
2009,2,2009/4/1,098Q2,新北市,中和區,1903
2009,2,2009/4/1,098Q2,新北市,永和區,1031
2009,2,2009/4/1,098Q2,新北市,新莊區,1717
2009,2,2009/4/1,098Q2,新北市,新店區,1574
2009,2,2009/4/1,098Q2,新北市,樹林區,1137
2009,2,2009/4/1,098Q2,新北市,鶯歌區,265
2009,2,2009/4/1,098Q2,新北市,三峽區,627
2009,2,2009/4/1,098Q2,新北市,淡水區,1687
2009,2,2009/4/1,098Q2,新北市,汐止區,1164
2009,2,2009/4/1,098Q2,新北市,瑞芳區,35
2009,2,2009/4/1,098Q2,新北市,土城區,1183
2009,2,2009/4/1,098Q2,新北市,蘆洲區,843
2009,2,2009/4/1,098Q2,新北市,五股區,436
2009,2,2009/4/1,098Q2,新北市,泰山區,320
2009,2,2009/4/1,098Q2,新北市,林口區,1144
2009,2,2009/4/1,098Q2,新北市,深坑區,91
2009,2,2009/4/1,098Q2,新北市,石碇區,6
2009,2,2009/4/1,098Q2,新北市,坪林區,6
2009,2,2009/4/1,098Q2,新北市,三芝區,144
2009,2,2009/4/1,098Q2,新北市,石門區,12
2009,2,2009/4/1,098Q2,新北市,八里區,177
2009,2,2009/4/1,098Q2,新北市,平溪區,0
2009,2,2009/4/1,098Q2,新北市,雙溪區,4
2009,2,2009/4/1,098Q2,新北市,貢寮區,2
2009,2,2009/4/1,098Q2,新北市,金山區,18
2009,2,2009/4/1,098Q2,新北市,萬里區,45
2009,2,2009/4/1,098Q2,新北市,烏來區,0
2009,2,2009/4/1,098Q2,台北市,松山區,1089
2009,2,2009/4/1,098Q2,台北市,信義區,837
2009,2,2009/4/1,098Q2,台北市,大安區,1229
2009,2,2009/4/1,098Q2,台北市,中山區,1250
2009,2,2009/4/1,098Q2,台北市,中正區,573
2009,2,2009/4/1,098Q2,台北市,大同區,247
2009,2,2009/4/1,098Q2,台北市,萬華區,760
2009,2,2009/4/1,098Q2,台北市,文山區,988
2009,2,2009/4/1,098Q2,台北市,南港區,515
2009,2,2009/4/1,098Q2,台北市,內湖區,1275
2009,2,2009/4/1,098Q2,台北市,士林區,901
2009,2,2009/4/1,098Q2,台北市,北投區,941
2009,2,2009/4/1,098Q2,桃園市,桃園區,2068
2009,2,2009/4/1,098Q2,桃園市,中壢區,1571
2009,2,2009/4/1,098Q2,桃園市,平鎮區,580
2009,2,2009/4/1,098Q2,桃園市,八德區,916
2009,2,2009/4/1,098Q2,桃園市,楊梅區,525
2009,2,2009/4/1,098Q2,桃園市,大溪區,131
2009,2,2009/4/1,098Q2,桃園市,蘆竹區,663
2009,2,2009/4/1,098Q2,桃園市,大園區,132
2009,2,2009/4/1,098Q2,桃園市,龜山區,459
2009,2,2009/4/1,098Q2,桃園市,龍潭區,163
2009,2,2009/4/1,098Q2,桃園市,新屋區,33
2009,2,2009/4/1,098Q2,桃園市,觀音區,85
2009,2,2009/4/1,098Q2,桃園市,復興區,7
2009,2,2009/4/1,098Q2,台中市,中區,44
2009,2,2009/4/1,098Q2,台中市,東區,82
2009,2,2009/4/1,098Q2,台中市,南區,278
2009,2,2009/4/1,098Q2,台中市,西區,335
2009,2,2009/4/1,098Q2,台中市,北區,777
2009,2,2009/4/1,098Q2,台中市,西屯區,1859
2009,2,2009/4/1,098Q2,台中市,南屯區,1050
2009,2,2009/4/1,098Q2,台中市,北屯區,950
2009,2,2009/4/1,098Q2,台南市,東區,708
2009,2,2009/4/1,098Q2,台南市,南區,227
2009,2,2009/4/1,098Q2,台南市,北區,288
2009,2,2009/4/1,098Q2,台南市,安南區,295
2009,2,2009/4/1,098Q2,台南市,安平區,196
2009,2,2009/4/1,098Q2,台南市,中西區,139
2009,2,2009/4/1,098Q2,高雄市,鹽埕區,54
2009,2,2009/4/1,098Q2,高雄市,鼓山區,1179
2009,2,2009/4/1,098Q2,高雄市,左營區,1003
2009,2,2009/4/1,098Q2,高雄市,楠梓區,425
2009,2,2009/4/1,098Q2,高雄市,三民區,728
2009,2,2009/4/1,098Q2,高雄市,新興區,73
2009,2,2009/4/1,098Q2,高雄市,前金區,137
2009,2,2009/4/1,098Q2,高雄市,苓雅區,300
2009,2,2009/4/1,098Q2,高雄市,前鎮區,528
2009,2,2009/4/1,098Q2,高雄市,旗津區,12
2009,2,2009/4/1,098Q2,高雄市,小港區,413
2009,2,2009/4/1,098Q2,宜蘭縣,宜蘭市,290
