年,季,日期標準,資料期別,縣市,鄉鎮市區,住宅買賣移轉筆數
2018,1,2018/1/1,107Q1,新北市,板橋區,781
2018,1,2018/1/1,107Q1,新北市,三重區,566
2018,1,2018/1/1,107Q1,新北市,中和區,539
2018,1,2018/1/1,107Q1,新北市,永和區,277
2018,1,2018/1/1,107Q1,新北市,新莊區,465
2018,1,2018/1/1,107Q1,新北市,新店區,555
2018,1,2018/1/1,107Q1,新北市,樹林區,215
2018,1,2018/1/1,107Q1,新北市,鶯歌區,105
2018,1,2018/1/1,107Q1,新北市,三峽區,166
2018,1,2018/1/1,107Q1,新北市,淡水區,1405
2018,1,2018/1/1,107Q1,新北市,汐止區,494
2018,1,2018/1/1,107Q1,新北市,瑞芳區,41
2018,1,2018/1/1,107Q1,新北市,土城區,345
2018,1,2018/1/1,107Q1,新北市,蘆洲區,290
2018,1,2018/1/1,107Q1,新北市,五股區,87
2018,1,2018/1/1,107Q1,新北市,泰山區,93
2018,1,2018/1/1,107Q1,新北市,林口區,154
2018,1,2018/1/1,107Q1,新北市,深坑區,36
2018,1,2018/1/1,107Q1,新北市,石碇區,2
2018,1,2018/1/1,107Q1,新北市,三芝區,71
2018,1,2018/1/1,107Q1,新北市,石門區,2
2018,1,2018/1/1,107Q1,新北市,八里區,93
2018,1,2018/1/1,107Q1,新北市,雙溪區,2
2018,1,2018/1/1,107Q1,新北市,貢寮區,3
2018,1,2018/1/1,107Q1,新北市,金山區,29
2018,1,2018/1/1,107Q1,新北市,萬里區,28
2018,1,2018/1/1,107Q1,新北市,烏來區,2
2018,1,2018/1/1,107Q1,臺北市,松山區,225
2018,1,2018/1/1,107Q1,臺北市,信義區,265
2018,1,2018/1/1,107Q1,臺北市,大安區,394
2018,1,2018/1/1,107Q1,臺北市,中山區,434
2018,1,2018/1/1,107Q1,臺北市,中正區,169
2018,1,2018/1/1,107Q1,臺北市,大同區,145
2018,1,2018/1/1,107Q1,臺北市,萬華區,232
2018,1,2018/1/1,107Q1,臺北市,文山區,367
2018,1,2018/1/1,107Q1,臺北市,南港區,129
2018,1,2018/1/1,107Q1,臺北市,內湖區,477
2018,1,2018/1/1,107Q1,臺北市,士林區,339
2018,1,2018/1/1,107Q1,臺北市,北投區,378
2018,1,2018/1/1,107Q1,桃園市,桃園區,507
2018,1,2018/1/1,107Q1,桃園市,中壢區,231
2018,1,2018/1/1,107Q1,桃園市,平鎮區,101
2018,1,2018/1/1,107Q1,桃園市,八德區,102
2018,1,2018/1/1,107Q1,桃園市,楊梅區,122
2018,1,2018/1/1,107Q1,桃園市,大溪區,36
2018,1,2018/1/1,107Q1,桃園市,蘆竹區,124
2018,1,2018/1/1,107Q1,桃園市,大園區,59
2018,1,2018/1/1,107Q1,桃園市,龜山區,104
2018,1,2018/1/1,107Q1,桃園市,龍潭區,101
2018,1,2018/1/1,107Q1,桃園市,新屋區,13
2018,1,2018/1/1,107Q1,桃園市,觀音區,22
2018,1,2018/1/1,107Q1,桃園市,復興區,1
2018,1,2018/1/1,107Q1,臺中市,中區,63
2018,1,2018/1/1,107Q1,臺中市,東區,61
2018,1,2018/1/1,107Q1,臺中市,南區,190
2018,1,2018/1/1,107Q1,臺中市,西區,146
2018,1,2018/1/1,107Q1,臺中市,北區,376
2018,1,2018/1/1,107Q1,臺中市,西屯區,646
2018,1,2018/1/1,107Q1,臺中市,南屯區,318
2018,1,2018/1/1,107Q1,臺中市,北屯區,520
2018,1,2018/1/1,107Q1,臺中市,豐原區,159
2018,1,2018/1/1,107Q1,臺中市,東勢區,23
2018,1,2018/1/1,107Q1,臺中市,大甲區,39
2018,1,2018/1/1,107Q1,臺中市,清水區,38
2018,1,2018/1/1,107Q1,臺中市,沙鹿區,75
2018,1,2018/1/1,107Q1,臺中市,梧棲區,40
2018,1,2018/1/1,107Q1,臺中市,后里區,41
2018,1,2018/1/1,107Q1,臺中市,神岡區,17
2018,1,2018/1/1,107Q1,臺中市,潭子區,69
2018,1,2018/1/1,107Q1,臺中市,大雅區,92
2018,1,2018/1/1,107Q1,臺中市,新社區,3
2018,1,2018/1/1,107Q1,臺中市,石岡區,5
2018,1,2018/1/1,107Q1,臺中市,外埔區,8
2018,1,2018/1/1,107Q1,臺中市,大安區,4
2018,1,2018/1/1,107Q1,臺中市,烏日區,23
2018,1,2018/1/1,107Q1,臺中市,大肚區,54
2018,1,2018/1/1,107Q1,臺中市,龍井區,73
2018,1,2018/1/1,107Q1,臺中市,霧峰區,34
2018,1,2018/1/1,107Q1,臺中市,太平區,54
2018,1,2018/1/1,107Q1,臺中市,大里區,91
2018,1,2018/1/1,107Q1,臺南市,新營區,175
2018,1,2018/1/1,107Q1,臺南市,鹽水區,24
2018,1,2018/1/1,107Q1,臺南市,白河區,19
2018,1,2018/1/1,107Q1,臺南市,柳營區,32
2018,1,2018/1/1,107Q1,臺南市,後壁區,12
2018,1,2018/1/1,107Q1,臺南市,東山區,4
2018,1,2018/1/1,107Q1,臺南市,麻豆區,46
2018,1,2018/1/1,107Q1,臺南市,下營區,10
2018,1,2018/1/1,107Q1,臺南市,六甲區,18
2018,1,2018/1/1,107Q1,臺南市,官田區,18
2018,1,2018/1/1,107Q1,臺南市,大內區,3
2018,1,2018/1/1,107Q1,臺南市,佳里區,84
2018,1,2018/1/1,107Q1,臺南市,學甲區,19
2018,1,2018/1/1,107Q1,臺南市,西港區,50
2018,1,2018/1/1,107Q1,臺南市,七股區,9
2018,1,2018/1/1,107Q1,臺南市,將軍區,3
2018,1,2018/1/1,107Q1,臺南市,北門區,1
2018,1,2018/1/1,107Q1,臺南市,新化區,64
2018,1,2018/1/1,107Q1,臺南市,善化區,79
2018,1,2018/1/1,107Q1,臺南市,新市區,54
2018,1,2018/1/1,107Q1,臺南市,安定區,29
2018,1,2018/1/1,107Q1,臺南市,山上區,8
2018,1,2018/1/1,107Q1,臺南市,玉井區,22
2018,1,2018/1/1,107Q1,臺南市,楠西區,5
2018,1,2018/1/1,107Q1,臺南市,南化區,4
2018,1,2018/1/1,107Q1,臺南市,仁德區,202
2018,1,2018/1/1,107Q1,臺南市,歸仁區,85
2018,1,2018/1/1,107Q1,臺南市,關廟區,45
2018,1,2018/1/1,107Q1,臺南市,永康區,915
2018,1,2018/1/1,107Q1,臺南市,東區,347
2018,1,2018/1/1,107Q1,臺南市,南區,124
2018,1,2018/1/1,107Q1,臺南市,北區,158
2018,1,2018/1/1,107Q1,臺南市,安南區,301
2018,1,2018/1/1,107Q1,臺南市,安平區,131
2018,1,2018/1/1,107Q1,臺南市,中西區,180
2018,1,2018/1/1,107Q1,高雄市,鹽埕區,16
2018,1,2018/1/1,107Q1,高雄市,鼓山區,394
2018,1,2018/1/1,107Q1,高雄市,左營區,399
2018,1,2018/1/1,107Q1,高雄市,楠梓區,226
2018,1,2018/1/1,107Q1,高雄市,三民區,418
2018,1,2018/1/1,107Q1,高雄市,新興區,92
2018,1,2018/1/1,107Q1,高雄市,前金區,53
2018,1,2018/1/1,107Q1,高雄市,苓雅區,193
2018,1,2018/1/1,107Q1,高雄市,前鎮區,218
2018,1,2018/1/1,107Q1,高雄市,旗津區,5
2018,1,2018/1/1,107Q1,高雄市,小港區,202
2018,1,2018/1/1,107Q1,高雄市,鳳山區,564
2018,1,2018/1/1,107Q1,高雄市,林園區,49
2018,1,2018/1/1,107Q1,高雄市,大寮區,139
2018,1,2018/1/1,107Q1,高雄市,大樹區,43
2018,1,2018/1/1,107Q1,高雄市,大社區,45
2018,1,2018/1/1,107Q1,高雄市,仁武區,110
2018,1,2018/1/1,107Q1,高雄市,鳥松區,81
2018,1,2018/1/1,107Q1,高雄市,岡山區,151
2018,1,2018/1/1,107Q1,高雄市,橋頭區,43
2018,1,2018/1/1,107Q1,高雄市,燕巢區,26
2018,1,2018/1/1,107Q1,高雄市,阿蓮區,17
2018,1,2018/1/1,107Q1,高雄市,路竹區,40
2018,1,2018/1/1,107Q1,高雄市,湖內區,37
2018,1,2018/1/1,107Q1,高雄市,茄萣區,31
2018,1,2018/1/1,107Q1,高雄市,永安區,4
2018,1,2018/1/1,107Q1,高雄市,彌陀區,8
2018,1,2018/1/1,107Q1,高雄市,梓官區,43
2018,1,2018/1/1,107Q1,高雄市,旗山區,22
2018,1,2018/1/1,107Q1,高雄市,美濃區,13
2018,1,2018/1/1,107Q1,高雄市,六龜區,12
2018,1,2018/1/1,107Q1,高雄市,甲仙區,4
2018,1,2018/1/1,107Q1,高雄市,杉林區,3
2018,1,2018/1/1,107Q1,高雄市,內門區,2
2018,1,2018/1/1,107Q1,宜蘭縣,宜蘭市,148
2018,1,2018/1/1,107Q1,宜蘭縣,羅東鎮,144
2018,1,2018/1/1,107Q1,宜蘭縣,蘇澳鎮,42
2018,1,2018/1/1,107Q1,宜蘭縣,頭城鎮,17
2018,1,2018/1/1,107Q1,宜蘭縣,礁溪鄉,83
2018,1,2018/1/1,107Q1,宜蘭縣,壯圍鄉,26
2018,1,2018/1/1,107Q1,宜蘭縣,員山鄉,31
2018,1,2018/1/1,107Q1,宜蘭縣,冬山鄉,88
2018,1,2018/1/1,107Q1,宜蘭縣,五結鄉,81
2018,1,2018/1/1,107Q1,宜蘭縣,三星鄉,23
2018,1,2018/1/1,107Q1,新竹縣,竹北市,1131
2018,1,2018/1/1,107Q1,新竹縣,關西鎮,37
2018,1,2018/1/1,107Q1,新竹縣,新埔鎮,19
2018,1,2018/1/1,107Q1,新竹縣,竹東鎮,127
2018,1,2018/1/1,107Q1,新竹縣,湖口鄉,172
2018,1,2018/1/1,107Q1,新竹縣,橫山鄉,10
2018,1,2018/1/1,107Q1,新竹縣,新豐鄉,96
2018,1,2018/1/1,107Q1,新竹縣,芎林鄉,25
2018,1,2018/1/1,107Q1,新竹縣,寶山鄉,22
2018,1,2018/1/1,107Q1,新竹縣,北埔鄉,3
2018,1,2018/1/1,107Q1,苗栗縣,苗栗市,204
2018,1,2018/1/1,107Q1,苗栗縣,苑裡鎮,33
2018,1,2018/1/1,107Q1,苗栗縣,通霄鎮,18
2018,1,2018/1/1,107Q1,苗栗縣,竹南鎮,177
2018,1,2018/1/1,107Q1,苗栗縣,頭份鎮,158
2018,1,2018/1/1,107Q1,苗栗縣,後龍鎮,33
2018,1,2018/1/1,107Q1,苗栗縣,卓蘭鎮,6
2018,1,2018/1/1,107Q1,苗栗縣,大湖鄉,7
2018,1,2018/1/1,107Q1,苗栗縣,公館鄉,18
2018,1,2018/1/1,107Q1,苗栗縣,銅鑼鄉,15
2018,1,2018/1/1,107Q1,苗栗縣,南庄鄉,3
2018,1,2018/1/1,107Q1,苗栗縣,頭屋鄉,4
2018,1,2018/1/1,107Q1,苗栗縣,三義鄉,16
2018,1,2018/1/1,107Q1,苗栗縣,造橋鄉,27
2018,1,2018/1/1,107Q1,苗栗縣,三灣鄉,4
2018,1,2018/1/1,107Q1,苗栗縣,獅潭鄉,2
2018,1,2018/1/1,107Q1,苗栗縣,泰安鄉,1
2018,1,2018/1/1,107Q1,彰化縣,彰化市,233
2018,1,2018/1/1,107Q1,彰化縣,鹿港鎮,52
2018,1,2018/1/1,107Q1,彰化縣,和美鎮,61
2018,1,2018/1/1,107Q1,彰化縣,北斗鎮,27
2018,1,2018/1/1,107Q1,彰化縣,員林鎮,101
2018,1,2018/1/1,107Q1,彰化縣,溪湖鎮,23
2018,1,2018/1/1,107Q1,彰化縣,田中鎮,34
2018,1,2018/1/1,107Q1,彰化縣,二林鎮,31
2018,1,2018/1/1,107Q1,彰化縣,線西鄉,4
2018,1,2018/1/1,107Q1,彰化縣,伸港鄉,36
2018,1,2018/1/1,107Q1,彰化縣,福興鄉,30
2018,1,2018/1/1,107Q1,彰化縣,秀水鄉,13
2018,1,2018/1/1,107Q1,彰化縣,花壇鄉,28
2018,1,2018/1/1,107Q1,彰化縣,芬園鄉,13
2018,1,2018/1/1,107Q1,彰化縣,大村鄉,16
2018,1,2018/1/1,107Q1,彰化縣,埔鹽鄉,6
2018,1,2018/1/1,107Q1,彰化縣,埔心鄉,45
2018,1,2018/1/1,107Q1,彰化縣,永靖鄉,13
2018,1,2018/1/1,107Q1,彰化縣,社頭鄉,25
2018,1,2018/1/1,107Q1,彰化縣,二水鄉,6
2018,1,2018/1/1,107Q1,彰化縣,田尾鄉,15
2018,1,2018/1/1,107Q1,彰化縣,埤頭鄉,10
2018,1,2018/1/1,107Q1,彰化縣,芳苑鄉,12
2018,1,2018/1/1,107Q1,彰化縣,竹塘鄉,8
2018,1,2018/1/1,107Q1,彰化縣,溪州鄉,12
2018,1,2018/1/1,107Q1,南投縣,南投市,170
2018,1,2018/1/1,107Q1,南投縣,埔里鎮,78
2018,1,2018/1/1,107Q1,南投縣,草屯鎮,101
2018,1,2018/1/1,107Q1,南投縣,竹山鎮,42
2018,1,2018/1/1,107Q1,南投縣,集集鎮,4
2018,1,2018/1/1,107Q1,南投縣,名間鄉,20
2018,1,2018/1/1,107Q1,南投縣,鹿谷鄉,5
2018,1,2018/1/1,107Q1,南投縣,中寮鄉,7
2018,1,2018/1/1,107Q1,南投縣,魚池鄉,6
2018,1,2018/1/1,107Q1,南投縣,國姓鄉,5
2018,1,2018/1/1,107Q1,南投縣,水里鄉,11
2018,1,2018/1/1,107Q1,南投縣,信義鄉,1
2018,1,2018/1/1,107Q1,南投縣,仁愛鄉,2
2018,1,2018/1/1,107Q1,雲林縣,斗六市,204
2018,1,2018/1/1,107Q1,雲林縣,斗南鎮,48
2018,1,2018/1/1,107Q1,雲林縣,虎尾鎮,85
2018,1,2018/1/1,107Q1,雲林縣,西螺鎮,62
2018,1,2018/1/1,107Q1,雲林縣,土庫鎮,26
2018,1,2018/1/1,107Q1,雲林縣,北港鎮,39
2018,1,2018/1/1,107Q1,雲林縣,古坑鄉,21
2018,1,2018/1/1,107Q1,雲林縣,大埤鄉,8
2018,1,2018/1/1,107Q1,雲林縣,莿桐鄉,16
2018,1,2018/1/1,107Q1,雲林縣,林內鄉,5
2018,1,2018/1/1,107Q1,雲林縣,二崙鄉,7
2018,1,2018/1/1,107Q1,雲林縣,崙背鄉,7
2018,1,2018/1/1,107Q1,雲林縣,麥寮鄉,9
2018,1,2018/1/1,107Q1,雲林縣,東勢鄉,5
2018,1,2018/1/1,107Q1,雲林縣,褒忠鄉,1
2018,1,2018/1/1,107Q1,雲林縣,台西鄉,4
2018,1,2018/1/1,107Q1,雲林縣,元長鄉,5
2018,1,2018/1/1,107Q1,雲林縣,四湖鄉,2
2018,1,2018/1/1,107Q1,雲林縣,口湖鄉,6
2018,1,2018/1/1,107Q1,雲林縣,水林鄉,13
2018,1,2018/1/1,107Q1,嘉義縣,太保市,33
2018,1,2018/1/1,107Q1,嘉義縣,朴子市,51
2018,1,2018/1/1,107Q1,嘉義縣,布袋鎮,9
2018,1,2018/1/1,107Q1,嘉義縣,大林鎮,22
2018,1,2018/1/1,107Q1,嘉義縣,民雄鄉,86
2018,1,2018/1/1,107Q1,嘉義縣,溪口鄉,3
2018,1,2018/1/1,107Q1,嘉義縣,新港鄉,8
2018,1,2018/1/1,107Q1,嘉義縣,六腳鄉,4
2018,1,2018/1/1,107Q1,嘉義縣,東石鄉,3
2018,1,2018/1/1,107Q1,嘉義縣,義竹鄉,2
2018,1,2018/1/1,107Q1,嘉義縣,鹿草鄉,3
2018,1,2018/1/1,107Q1,嘉義縣,水上鄉,58
2018,1,2018/1/1,107Q1,嘉義縣,中埔鄉,33
2018,1,2018/1/1,107Q1,嘉義縣,竹崎鄉,6
2018,1,2018/1/1,107Q1,嘉義縣,梅山鄉,4
2018,1,2018/1/1,107Q1,嘉義縣,番路鄉,5
2018,1,2018/1/1,107Q1,嘉義縣,大埔鄉,2
2018,1,2018/1/1,107Q1,屏東縣,屏東市,364
2018,1,2018/1/1,107Q1,屏東縣,潮州鎮,97
2018,1,2018/1/1,107Q1,屏東縣,東港鎮,30
2018,1,2018/1/1,107Q1,屏東縣,恆春鎮,40
2018,1,2018/1/1,107Q1,屏東縣,萬丹鄉,66
2018,1,2018/1/1,107Q1,屏東縣,長治鄉,33
2018,1,2018/1/1,107Q1,屏東縣,麟洛鄉,18
2018,1,2018/1/1,107Q1,屏東縣,九如鄉,20
2018,1,2018/1/1,107Q1,屏東縣,里港鄉,24
2018,1,2018/1/1,107Q1,屏東縣,鹽埔鄉,10
2018,1,2018/1/1,107Q1,屏東縣,高樹鄉,12
2018,1,2018/1/1,107Q1,屏東縣,萬巒鄉,17
2018,1,2018/1/1,107Q1,屏東縣,內埔鄉,67
2018,1,2018/1/1,107Q1,屏東縣,竹田鄉,11
2018,1,2018/1/1,107Q1,屏東縣,新埤鄉,7
2018,1,2018/1/1,107Q1,屏東縣,枋寮鄉,13
2018,1,2018/1/1,107Q1,屏東縣,新園鄉,22
2018,1,2018/1/1,107Q1,屏東縣,崁頂鄉,3
2018,1,2018/1/1,107Q1,屏東縣,林邊鄉,11
2018,1,2018/1/1,107Q1,屏東縣,南州鄉,8
2018,1,2018/1/1,107Q1,屏東縣,佳冬鄉,10
2018,1,2018/1/1,107Q1,屏東縣,琉球鄉,3
2018,1,2018/1/1,107Q1,屏東縣,車城鄉,4
2018,1,2018/1/1,107Q1,屏東縣,滿州鄉,1
2018,1,2018/1/1,107Q1,屏東縣,枋山鄉,1
2018,1,2018/1/1,107Q1,屏東縣,來義鄉,2
2018,1,2018/1/1,107Q1,屏東縣,牡丹鄉,2
2018,1,2018/1/1,107Q1,臺東縣,台東市,166
2018,1,2018/1/1,107Q1,臺東縣,成功鎮,5
2018,1,2018/1/1,107Q1,臺東縣,關山鎮,5
2018,1,2018/1/1,107Q1,臺東縣,卑南鄉,11
2018,1,2018/1/1,107Q1,臺東縣,太麻里鄉,2
2018,1,2018/1/1,107Q1,臺東縣,東河鄉,4
2018,1,2018/1/1,107Q1,臺東縣,長濱鄉,1
2018,1,2018/1/1,107Q1,臺東縣,鹿野鄉,1
2018,1,2018/1/1,107Q1,臺東縣,池上鄉,4
2018,1,2018/1/1,107Q1,臺東縣,延平鄉,1
2018,1,2018/1/1,107Q1,臺東縣,海端鄉,1
2018,1,2018/1/1,107Q1,花蓮縣,花蓮市,315
2018,1,2018/1/1,107Q1,花蓮縣,鳳林鎮,7
2018,1,2018/1/1,107Q1,花蓮縣,玉里鎮,19
2018,1,2018/1/1,107Q1,花蓮縣,新城鄉,43
2018,1,2018/1/1,107Q1,花蓮縣,吉安鄉,184
2018,1,2018/1/1,107Q1,花蓮縣,壽豐鄉,33
2018,1,2018/1/1,107Q1,花蓮縣,光復鄉,5
2018,1,2018/1/1,107Q1,花蓮縣,豐濱鄉,3
2018,1,2018/1/1,107Q1,花蓮縣,瑞穗鄉,20
2018,1,2018/1/1,107Q1,花蓮縣,富里鄉,2
2018,1,2018/1/1,107Q1,花蓮縣,秀林鄉,4
2018,1,2018/1/1,107Q1,花蓮縣,萬榮鄉,1
2018,1,2018/1/1,107Q1,澎湖縣,馬公市,63
2018,1,2018/1/1,107Q1,澎湖縣,湖西鄉,4
2018,1,2018/1/1,107Q1,澎湖縣,白沙鄉,2
2018,1,2018/1/1,107Q1,澎湖縣,西嶼鄉,3
2018,1,2018/1/1,107Q1,基隆市,中正區,196
2018,1,2018/1/1,107Q1,基隆市,七堵區,90
2018,1,2018/1/1,107Q1,基隆市,暖暖區,110
2018,1,2018/1/1,107Q1,基隆市,仁愛區,66
2018,1,2018/1/1,107Q1,基隆市,中山區,55
2018,1,2018/1/1,107Q1,基隆市,安樂區,212
2018,1,2018/1/1,107Q1,基隆市,信義區,112
2018,1,2018/1/1,107Q1,新竹市,新竹市,459
2018,1,2018/1/1,107Q1,嘉義市,嘉義市,494
2018,1,2018/1/1,107Q1,金門縣,金城鎮,7
2018,1,2018/1/1,107Q1,金門縣,金湖鎮,6
2018,1,2018/1/1,107Q1,金門縣,金沙鎮,2
2018,1,2018/1/1,107Q1,金門縣,金寧鄉,1
2018,2,2018/4/1,107Q2,新北市,板橋區,796
2018,2,2018/4/1,107Q2,新北市,三重區,622
2018,2,2018/4/1,107Q2,新北市,中和區,596
2018,2,2018/4/1,107Q2,新北市,永和區,272
2018,2,2018/4/1,107Q2,新北市,新莊區,501
2018,2,2018/4/1,107Q2,新北市,新店區,640
2018,2,2018/4/1,107Q2,新北市,樹林區,229
2018,2,2018/4/1,107Q2,新北市,鶯歌區,123
2018,2,2018/4/1,107Q2,新北市,三峽區,221
2018,2,2018/4/1,107Q2,新北市,淡水區,1807
2018,2,2018/4/1,107Q2,新北市,汐止區,597
2018,2,2018/4/1,107Q2,新北市,瑞芳區,50
2018,2,2018/4/1,107Q2,新北市,土城區,422
2018,2,2018/4/1,107Q2,新北市,蘆洲區,327
2018,2,2018/4/1,107Q2,新北市,五股區,118
2018,2,2018/4/1,107Q2,新北市,泰山區,109
2018,2,2018/4/1,107Q2,新北市,林口區,233
2018,2,2018/4/1,107Q2,新北市,深坑區,36
2018,2,2018/4/1,107Q2,新北市,石碇區,2
2018,2,2018/4/1,107Q2,新北市,三芝區,96
2018,2,2018/4/1,107Q2,新北市,石門區,1
2018,2,2018/4/1,107Q2,新北市,八里區,72
2018,2,2018/4/1,107Q2,新北市,雙溪區,6
2018,2,2018/4/1,107Q2,新北市,貢寮區,3
2018,2,2018/4/1,107Q2,新北市,金山區,29
2018,2,2018/4/1,107Q2,新北市,萬里區,29
2018,2,2018/4/1,107Q2,臺北市,松山區,219
2018,2,2018/4/1,107Q2,臺北市,信義區,221
2018,2,2018/4/1,107Q2,臺北市,大安區,448
2018,2,2018/4/1,107Q2,臺北市,中山區,495
2018,2,2018/4/1,107Q2,臺北市,中正區,209
2018,2,2018/4/1,107Q2,臺北市,大同區,135
2018,2,2018/4/1,107Q2,臺北市,萬華區,330
2018,2,2018/4/1,107Q2,臺北市,文山區,365
2018,2,2018/4/1,107Q2,臺北市,南港區,146
2018,2,2018/4/1,107Q2,臺北市,內湖區,512
2018,2,2018/4/1,107Q2,臺北市,士林區,359
2018,2,2018/4/1,107Q2,臺北市,北投區,462
2018,2,2018/4/1,107Q2,桃園市,桃園區,1601
2018,2,2018/4/1,107Q2,桃園市,中壢區,715
2018,2,2018/4/1,107Q2,桃園市,平鎮區,450
2018,2,2018/4/1,107Q2,桃園市,八德區,514
2018,2,2018/4/1,107Q2,桃園市,楊梅區,391
2018,2,2018/4/1,107Q2,桃園市,大溪區,117
2018,2,2018/4/1,107Q2,桃園市,蘆竹區,538
2018,2,2018/4/1,107Q2,桃園市,大園區,252
2018,2,2018/4/1,107Q2,桃園市,龜山區,403
2018,2,2018/4/1,107Q2,桃園市,龍潭區,206
2018,2,2018/4/1,107Q2,桃園市,新屋區,29
2018,2,2018/4/1,107Q2,桃園市,觀音區,74
2018,2,2018/4/1,107Q2,桃園市,復興區,1
2018,2,2018/4/1,107Q2,臺中市,中區,64
2018,2,2018/4/1,107Q2,臺中市,東區,112
2018,2,2018/4/1,107Q2,臺中市,南區,266
2018,2,2018/4/1,107Q2,臺中市,西區,188
2018,2,2018/4/1,107Q2,臺中市,北區,489
2018,2,2018/4/1,107Q2,臺中市,西屯區,767
2018,2,2018/4/1,107Q2,臺中市,南屯區,399
2018,2,2018/4/1,107Q2,臺中市,北屯區,633
2018,2,2018/4/1,107Q2,臺中市,豐原區,194
2018,2,2018/4/1,107Q2,臺中市,東勢區,21
2018,2,2018/4/1,107Q2,臺中市,大甲區,39
2018,2,2018/4/1,107Q2,臺中市,清水區,49
2018,2,2018/4/1,107Q2,臺中市,沙鹿區,89
2018,2,2018/4/1,107Q2,臺中市,梧棲區,63
2018,2,2018/4/1,107Q2,臺中市,后里區,30
2018,2,2018/4/1,107Q2,臺中市,神岡區,12
2018,2,2018/4/1,107Q2,臺中市,潭子區,74
2018,2,2018/4/1,107Q2,臺中市,大雅區,126
2018,2,2018/4/1,107Q2,臺中市,新社區,8
2018,2,2018/4/1,107Q2,臺中市,石岡區,7
2018,2,2018/4/1,107Q2,臺中市,外埔區,11
2018,2,2018/4/1,107Q2,臺中市,大安區,7
2018,2,2018/4/1,107Q2,臺中市,烏日區,21
2018,2,2018/4/1,107Q2,臺中市,大肚區,42
2018,2,2018/4/1,107Q2,臺中市,龍井區,103
2018,2,2018/4/1,107Q2,臺中市,霧峰區,36
2018,2,2018/4/1,107Q2,臺中市,太平區,84
2018,2,2018/4/1,107Q2,臺中市,大里區,101
2018,2,2018/4/1,107Q2,臺南市,新營區,151
2018,2,2018/4/1,107Q2,臺南市,鹽水區,44
2018,2,2018/4/1,107Q2,臺南市,白河區,9
2018,2,2018/4/1,107Q2,臺南市,柳營區,20
2018,2,2018/4/1,107Q2,臺南市,後壁區,11
2018,2,2018/4/1,107Q2,臺南市,東山區,8
2018,2,2018/4/1,107Q2,臺南市,麻豆區,35
2018,2,2018/4/1,107Q2,臺南市,下營區,14
2018,2,2018/4/1,107Q2,臺南市,六甲區,19
2018,2,2018/4/1,107Q2,臺南市,官田區,58
2018,2,2018/4/1,107Q2,臺南市,大內區,1
2018,2,2018/4/1,107Q2,臺南市,佳里區,97
2018,2,2018/4/1,107Q2,臺南市,學甲區,17
2018,2,2018/4/1,107Q2,臺南市,西港區,15
2018,2,2018/4/1,107Q2,臺南市,七股區,6
2018,2,2018/4/1,107Q2,臺南市,將軍區,4
2018,2,2018/4/1,107Q2,臺南市,新化區,34
2018,2,2018/4/1,107Q2,臺南市,善化區,97
2018,2,2018/4/1,107Q2,臺南市,新市區,66
2018,2,2018/4/1,107Q2,臺南市,安定區,30
2018,2,2018/4/1,107Q2,臺南市,山上區,8
2018,2,2018/4/1,107Q2,臺南市,玉井區,14
2018,2,2018/4/1,107Q2,臺南市,楠西區,12
2018,2,2018/4/1,107Q2,臺南市,左鎮區,1
2018,2,2018/4/1,107Q2,臺南市,仁德區,139
2018,2,2018/4/1,107Q2,臺南市,歸仁區,66
2018,2,2018/4/1,107Q2,臺南市,關廟區,41
2018,2,2018/4/1,107Q2,臺南市,永康區,1146
2018,2,2018/4/1,107Q2,臺南市,東區,422
2018,2,2018/4/1,107Q2,臺南市,南區,146
2018,2,2018/4/1,107Q2,臺南市,北區,195
2018,2,2018/4/1,107Q2,臺南市,安南區,339
2018,2,2018/4/1,107Q2,臺南市,安平區,135
2018,2,2018/4/1,107Q2,臺南市,中西區,188
2018,2,2018/4/1,107Q2,高雄市,鹽埕區,11
2018,2,2018/4/1,107Q2,高雄市,鼓山區,417
2018,2,2018/4/1,107Q2,高雄市,左營區,453
2018,2,2018/4/1,107Q2,高雄市,楠梓區,302
2018,2,2018/4/1,107Q2,高雄市,三民區,480
2018,2,2018/4/1,107Q2,高雄市,新興區,80
2018,2,2018/4/1,107Q2,高雄市,前金區,54
2018,2,2018/4/1,107Q2,高雄市,苓雅區,193
2018,2,2018/4/1,107Q2,高雄市,前鎮區,249
2018,2,2018/4/1,107Q2,高雄市,旗津區,5
2018,2,2018/4/1,107Q2,高雄市,小港區,197
2018,2,2018/4/1,107Q2,高雄市,鳳山區,591
2018,2,2018/4/1,107Q2,高雄市,林園區,72
2018,2,2018/4/1,107Q2,高雄市,大寮區,145
2018,2,2018/4/1,107Q2,高雄市,大樹區,31
2018,2,2018/4/1,107Q2,高雄市,大社區,49
2018,2,2018/4/1,107Q2,高雄市,仁武區,131
2018,2,2018/4/1,107Q2,高雄市,鳥松區,110
2018,2,2018/4/1,107Q2,高雄市,岡山區,166
2018,2,2018/4/1,107Q2,高雄市,橋頭區,27
2018,2,2018/4/1,107Q2,高雄市,燕巢區,29
2018,2,2018/4/1,107Q2,高雄市,阿蓮區,11
2018,2,2018/4/1,107Q2,高雄市,路竹區,41
2018,2,2018/4/1,107Q2,高雄市,湖內區,41
2018,2,2018/4/1,107Q2,高雄市,茄萣區,27
