卜蜂,1215,107/01/02,1814627,117474985,64.7,65.2,64.2,64.7,0.5,1044
卜蜂,1215,107/01/03,1184949,76689583,64.9,65.2,64.2,64.5,-0.2,936
卜蜂,1215,107/01/04,919698,58748909,64.5,64.5,63.6,64,-0.5,690
卜蜂,1215,107/01/05,547095,34882050,64,64.1,63.6,63.7,-0.3,413
卜蜂,1215,107/01/08,1591418,103018170,63.8,65.3,63.8,65,1.3,1007
卜蜂,1215,107/01/09,783825,50851125,65.4,65.5,64.6,65,0,574
卜蜂,1215,107/01/10,923618,59552555,65,65.1,64.2,64.2,-0.8,603
卜蜂,1215,107/01/11,1596837,103605405,64.1,65.2,64,65.1,0.9,1160
卜蜂,1215,107/01/12,621306,40357011,64.8,65.3,64.7,64.9,-0.2,482
卜蜂,1215,107/01/15,656105,42567980,65.1,65.2,64.5,64.6,-0.3,437
卜蜂,1215,107/01/16,556158,35845206,64.6,64.8,64,64.7,0.1,367
卜蜂,1215,107/01/17,5688864,378779948,65,67.8,64.8,67.8,3.1,3259
卜蜂,1215,107/01/18,5099765,345289425,68,68.7,66.4,67.9,0.1,3231
卜蜂,1215,107/01/19,1561251,105229979,67.3,67.8,67.1,67.2,-0.7,915
卜蜂,1215,107/01/22,1271675,84864125,67.2,67.2,66.4,66.7,-0.5,780
卜蜂,1215,107/01/23,1085287,72351289,66.9,67.5,66.1,66.1,-0.6,720
卜蜂,1215,107/01/24,1194698,78311950,66.2,66.4,65.2,65.2,-0.9,904
卜蜂,1215,107/01/25,865251,56661354,65.1,65.8,65.1,65.6,0.4,678
卜蜂,1215,107/01/26,423761,27810536,65.8,65.9,65.4,65.9,0.3,327
卜蜂,1215,107/01/29,603893,39672947,66.1,66.1,65.4,65.5,-0.4,389
卜蜂,1215,107/01/30,766568,50413408,65.6,66.2,65.3,65.6,0.1,465
卜蜂,1215,107/01/31,721641,47524963,65.4,66.2,65.1,66.1,0.5,488
卜蜂,1215,107/02/01,449365,29653758,66.2,66.5,65.6,65.9,-0.2,330
卜蜂,1215,107/02/02,426997,28189102,65.9,66.4,65.8,65.9,0,344
卜蜂,1215,107/02/05,752664,48990224,65,65.5,64.7,65.5,-0.4,527
卜蜂,1215,107/02/06,2854644,181473316,64.8,65,61.6,62.3,-3.2,2239
卜蜂,1215,107/02/07,1079138,68990397,63.4,64.5,63.4,64,1.7,818
卜蜂,1215,107/02/08,818560,52774074,64,65.2,63.7,65.2,1.2,570
卜蜂,1215,107/02/09,847220,54390738,62.5,65.2,62.5,65,-0.2,652
卜蜂,1215,107/02/12,676078,43678270,65.2,65.2,64.1,64.2,-0.8,458
卜蜂,1215,107/02/21,1064515,68995468,64.9,65.4,64.2,65.2,1,775
卜蜂,1215,107/02/22,545112,35200280,64.5,64.8,64.4,64.6,-0.6,417
卜蜂,1215,107/02/23,729370,47098760,65,65,64.2,64.2,-0.4,569
卜蜂,1215,107/02/26,5415032,363803730,64.8,68.6,64.5,67.9,3.7,2931
卜蜂,1215,107/02/27,2507319,169088024,68.5,68.6,66.6,67.2,-0.7,1439
卜蜂,1215,107/03/01,5535492,381381415,66.8,69.7,66.6,69.6,2.4,3334
卜蜂,1215,107/03/02,5001936,349483141,69.2,71,68.6,69.2,-0.4,3133
卜蜂,1215,107/03/05,2415830,165086802,69,69.5,67.5,67.5,-1.7,1456
卜蜂,1215,107/03/06,957190,64938681,68,68.4,67.6,67.9,0.4,646
卜蜂,1215,107/03/07,1395274,95396932,67.7,69.2,67.6,67.6,-0.3,909
卜蜂,1215,107/03/08,3316753,230331370,68.5,70.8,68.5,68.5,0.9,2068
卜蜂,1215,107/03/09,1464387,100078528,68.9,69.3,67.6,68.4,-0.1,1074
卜蜂,1215,107/03/12,1524274,104125855,68.6,68.7,68,68.1,-0.3,958
卜蜂,1215,107/03/13,1018392,69251856,68.1,68.5,67.7,67.8,-0.3,746
卜蜂,1215,107/03/14,538899,36566690,68,68.2,67.7,67.7,-0.1,492
卜蜂,1215,107/03/15,618040,41961220,68,68.1,67.7,67.7,0,446
卜蜂,1215,107/03/16,1295119,87274387,67.9,68,67,67,-0.7,854
卜蜂,1215,107/03/19,1794966,118934291,66.7,66.8,65.8,66.2,-0.8,1337
卜蜂,1215,107/03/20,710429,47190741,66.2,66.9,65.9,66.6,0.4,691
卜蜂,1215,107/03/21,947940,63749904,66.8,67.8,66.6,67.3,0.7,791
卜蜂,1215,107/03/22,903081,60407292,67.4,67.5,66.5,66.5,-0.8,740
卜蜂,1215,107/03/23,1805211,118683758,66,66.1,65.5,65.6,-0.9,1217
卜蜂,1215,107/03/26,1454989,95384374,65.4,66.4,65,65.5,-0.1,930
卜蜂,1215,107/03/27,719540,47303777,65.9,66.2,65.4,65.4,-0.1,571
卜蜂,1215,107/03/28,552254,36001166,65.4,65.4,65,65.2,-0.2,472
卜蜂,1215,107/03/29,311587,20362307,65.3,65.6,65.2,65.4,0.2,248
卜蜂,1215,107/03/30,499030,32690244,65.7,65.7,65.4,65.6,0.2,392
卜蜂,1215,107/03/31,204787,13405642,65.7,65.7,65.3,65.4,-0.2,195
卜蜂,1215,107/04/02,232667,15252422,65.8,65.8,65.4,65.5,0.1,239
卜蜂,1215,107/04/03,805916,52309575,65.5,65.5,64.8,65,-0.5,642
卜蜂,1215,107/04/09,1109009,71281205,65.2,65.2,64,64.1,-0.9,1015
卜蜂,1215,107/04/10,1621322,104016158,64.2,64.5,64,64,-0.1,972
卜蜂,1215,107/04/11,1396597,88909356,64.2,64.2,63.4,63.5,-0.5,1105
卜蜂,1215,107/04/12,1502479,94586407,63.1,63.3,62.7,62.9,-0.6,1149
卜蜂,1215,107/04/13,958190,60733610,63,64,62.9,63.2,0.3,702
卜蜂,1215,107/04/16,960246,60146532,63.2,63.2,62.4,62.7,-0.5,687
卜蜂,1215,107/04/17,529326,33320882,62.8,63.2,62.7,63.1,0.4,383
卜蜂,1215,107/04/18,1274427,79670857,63.5,63.5,62.1,62.2,-0.9,1006
卜蜂,1215,107/04/19,443964,27782924,62.2,62.9,62.2,62.7,0.5,338
卜蜂,1215,107/04/20,573859,35904717,62.8,62.8,62.5,62.6,-0.1,357
卜蜂,1215,107/04/23,457392,28874889,62.7,63.3,62.7,63.1,0.5,321
卜蜂,1215,107/04/24,468043,29406504,63.1,63.1,62.6,62.9,-0.2,346
卜蜂,1215,107/04/25,548301,34617306,62.5,63.5,62.4,63.5,0.6,405
卜蜂,1215,107/04/26,830144,52601637,63.7,63.7,62.9,63.2,-0.3,531
卜蜂,1215,107/04/27,358003,22664180,63.2,63.5,63.2,63.2,0,282
卜蜂,1215,107/04/30,625663,39905657,63.2,64.3,63,64,0.8,429
卜蜂,1215,107/05/02,757904,47723891,63.5,63.5,62.4,63.4,-0.6,615
卜蜂,1215,107/05/03,575591,36076286,62.5,62.9,62.5,62.8,-0.6,478
卜蜂,1215,107/05/04,484833,30382579,62.8,62.8,62.6,62.6,-0.2,422
卜蜂,1215,107/05/07,471386,29378229,62.6,63,62.1,62.2,-0.4,302
卜蜂,1215,107/05/08,429553,26675755,62.1,62.2,62,62.1,-0.1,287
卜蜂,1215,107/05/09,591681,36321741,62.1,62.2,60.5,61.3,-0.8,493
卜蜂,1215,107/05/10,3036960,181555567,60,60.4,59.1,59.8,-1.5,1943
卜蜂,1215,107/05/11,1017985,61410085,60,60.5,60,60.5,0.7,716
卜蜂,1215,107/05/14,1447318,86436955,60.1,60.3,59.4,59.8,-0.7,1007
卜蜂,1215,107/05/15,910913,54361550,59.8,60.2,59.2,59.9,0.1,644
卜蜂,1215,107/05/16,884238,53347918,59.9,60.7,59.5,60.6,0.7,650
卜蜂,1215,107/05/17,437504,26557644,61,61,60.5,60.7,0.1,379
卜蜂,1215,107/05/18,578211,34963381,60.7,60.8,60.1,60.1,-0.6,444
卜蜂,1215,107/05/21,502657,30398830,60.2,60.6,60.2,60.5,0.4,333
卜蜂,1215,107/05/22,391893,23729620,60.7,60.7,60.2,60.2,-0.3,312
卜蜂,1215,107/05/23,468885,28172957,60.2,60.6,60,60,-0.2,437
卜蜂,1215,107/05/24,518695,31070527,60.1,60.1,59.7,59.9,-0.1,463
卜蜂,1215,107/05/25,681612,40884078,60,60.4,59.7,59.7,-0.2,524
卜蜂,1215,107/05/28,783242,46714720,59.8,60,59.5,59.5,-0.2,634
卜蜂,1215,107/05/29,832037,49307292,59.5,59.7,59.1,59.1,-0.4,701
卜蜂,1215,107/05/30,1106774,64641466,59.1,59.2,58,58.4,-0.7,922
卜蜂,1215,107/05/31,919485,53581555,58.5,58.6,58,58.5,0.1,609
卜蜂,1215,107/06/01,665787,39518220,58.5,60.4,58.3,59.9,1.4,555
卜蜂,1215,107/06/04,1078920,65576820,60.1,61,60.1,60.5,0.6,787
卜蜂,1215,107/06/05,392776,23789967,60.9,60.9,60.5,60.5,0,344
卜蜂,1215,107/06/06,546496,33204385,60.7,60.9,60.5,60.8,0.3,462
卜蜂,1215,107/06/07,656766,39638733,61,61,60.1,60.1,-0.7,584
卜蜂,1215,107/06/08,336262,20269245,60.1,60.5,60.1,60.3,0.2,284
卜蜂,1215,107/06/11,438054,26694279,61,61.3,60.7,60.7,0.4,334
卜蜂,1215,107/06/12,339200,20608500,61,61,60.5,60.7,0,289
卜蜂,1215,107/06/13,346289,20994434,60.7,61,60.4,60.4,-0.3,304
卜蜂,1215,107/06/14,428512,25913923,60.4,60.6,60.3,60.3,-0.1,329
卜蜂,1215,107/06/15,908050,54898435,60.3,60.9,60.2,60.5,0.2,571
卜蜂,1215,107/06/19,562996,34088045,60.5,60.8,60.2,60.6,0.1,500
卜蜂,1215,107/06/20,549027,33006217,60.5,60.5,60,60,-0.6,383
卜蜂,1215,107/06/21,434675,26152661,60,60.7,60,60,0,274
卜蜂,1215,107/06/22,776813,46560531,60.1,60.4,59.5,59.9,-0.1,554
卜蜂,1215,107/06/25,605037,36399617,60.1,60.7,60,60,0.1,447
卜蜂,1215,107/06/26,324090,19460442,59.9,60.2,59.8,60,0,264
卜蜂,1215,107/06/27,585963,35271460,60,60.4,60,60,0,302
卜蜂,1215,107/06/28,378290,22723553,60,60.3,60,60,0,262
卜蜂,1215,107/06/29,436199,26206192,60,60.2,60,60.1,0.1,305
卜蜂,1215,107/07/02,635892,38442467,60.5,60.7,60.2,60.3,0.2,403
卜蜂,1215,107/07/03,517221,31213500,60.6,60.8,60,60,-0.3,384
卜蜂,1215,107/07/04,365677,21958953,60,60.3,59.9,60.2,0.2,226
卜蜂,1215,107/07/05,427832,25676662,60.3,60.3,59.8,59.8,-0.4,274
卜蜂,1215,107/07/06,459357,27337220,60.3,60.3,59.1,59.5,-0.3,375
卜蜂,1215,107/07/09,497224,29509888,59.5,59.6,59.1,59.4,-0.1,394
卜蜂,1215,107/07/10,963332,57004347,59.4,59.4,59,59.1,-0.3,734
卜蜂,1215,107/07/11,823942,48914431,59.2,59.6,59.2,59.3,0.2,556
卜蜂,1215,107/07/12,1492364,86274376,57,58.7,56.9,58.5,X0.00,1039
卜蜂,1215,107/07/13,461317,26931203,58.5,58.6,58,58.4,-0.1,390
卜蜂,1215,107/07/16,425376,24787325,58.5,58.6,58,58.1,-0.3,312
卜蜂,1215,107/07/17,553807,32004361,58.1,58.2,57.6,57.6,-0.5,431
卜蜂,1215,107/07/18,480871,27796248,57.5,58.1,57.5,58,0.4,360
卜蜂,1215,107/07/19,362447,20941112,58.3,58.4,57.6,57.7,-0.3,308
卜蜂,1215,107/07/20,413295,23780210,57.6,57.7,57.4,57.6,-0.1,346
卜蜂,1215,107/07/23,254066,14581899,57.6,57.6,57.2,57.3,-0.3,224
卜蜂,1215,107/07/24,429054,24513005,57.3,57.3,57,57.1,-0.2,291
卜蜂,1215,107/07/25,1037421,58736731,57.1,57.1,56.5,56.7,-0.4,729
卜蜂,1215,107/07/26,600270,34020012,56.6,56.9,56.5,56.7,0,406
卜蜂,1215,107/07/27,567668,32500167,56.8,57.4,56.8,57.2,0.5,411
卜蜂,1215,107/07/30,440655,25217624,57.1,57.4,57.1,57.3,0.1,276
卜蜂,1215,107/07/31,894938,51847068,57.4,58.3,57.3,58.2,0.9,552
卜蜂,1215,107/08/01,593304,34309232,58.2,58.2,57.6,57.6,-0.6,410
卜蜂,1215,107/08/02,353858,20338864,57.6,57.8,57.3,57.3,-0.3,271
卜蜂,1215,107/08/03,909543,51778016,57.3,57.5,56.6,56.7,-0.6,657
卜蜂,1215,107/08/06,393670,22447860,56.8,57.2,56.7,57.1,0.4,281
卜蜂,1215,107/08/07,507382,28850436,57.1,57.2,56.7,56.8,-0.3,412
卜蜂,1215,107/08/08,1006552,57779433,56.9,58,56.8,57.1,0.3,636
卜蜂,1215,107/08/09,584266,33762334,57.5,58,57.2,58,0.9,441
卜蜂,1215,107/08/10,696319,40125119,58.1,58.1,57.2,57.3,-0.7,501
卜蜂,1215,107/08/13,689037,39506627,57.8,57.8,57,57.3,0,498
卜蜂,1215,107/08/14,6397470,340698495,54.5,54.5,52.5,53.4,-3.9,3658
卜蜂,1215,107/08/15,5827355,292641223,53.3,53.3,49.15,49.55,-3.85,3687
卜蜂,1215,107/08/16,2546226,124223442,48.9,49.3,48,49.1,-0.45,1621
卜蜂,1215,107/08/17,1663407,82666550,49.3,50.7,49.3,49.4,0.3,1041
卜蜂,1215,107/08/20,1030942,51888246,49.5,50.8,49.5,50.3,0.9,758
卜蜂,1215,107/08/21,1107789,55688757,50.4,50.7,49.9,50,-0.3,818
卜蜂,1215,107/08/22,1291220,64060800,50,50,49.3,49.4,-0.6,828
卜蜂,1215,107/08/23,369469,18409850,49.4,50.1,49.3,49.75,0.35,302
卜蜂,1215,107/08/24,328007,16233689,49.9,49.9,49.35,49.5,-0.25,301
卜蜂,1215,107/08/27,853266,43169666,50,50.9,50,50.8,1.3,584
卜蜂,1215,107/08/28,2327413,122233743,51.1,53.6,51,53.1,2.3,1673
卜蜂,1215,107/08/29,958800,50220356,53.1,53.2,52,52.2,-0.9,705
卜蜂,1215,107/08/30,371512,19259615,52.2,52.3,51.5,52,-0.2,353
卜蜂,1215,107/08/31,317308,16409701,51.8,52.3,51.4,51.9,-0.1,261
卜蜂,1215,107/09/03,339645,17648757,51.9,52.3,51.7,52,0.1,288
卜蜂,1215,107/09/04,251513,13112675,52,52.3,52,52,0,196
卜蜂,1215,107/09/05,218304,11347162,51.6,52.2,51.6,51.9,-0.1,202
卜蜂,1215,107/09/06,392978,20272352,51.9,52,51.3,51.3,-0.6,298
卜蜂,1215,107/09/07,590035,30011585,51.1,51.2,50.6,50.6,-0.7,398
卜蜂,1215,107/09/10,609335,30442918,50.5,50.6,49.65,49.95,-0.65,460
卜蜂,1215,107/09/11,378596,19041746,49.95,50.8,49.95,50.8,0.85,300
卜蜂,1215,107/09/12,565681,28914129,50.9,51.4,50.9,51,0.2,403
卜蜂,1215,107/09/13,431653,22207981,51.5,51.7,51.1,51.7,0.7,317
卜蜂,1215,107/09/14,422475,22031583,52,52.3,51.8,52.2,0.5,317
卜蜂,1215,107/09/17,474166,24768432,52.2,52.6,51.8,51.8,-0.4,336
卜蜂,1215,107/09/18,328447,16829817,51.5,51.7,51,51,-0.8,312
卜蜂,1215,107/09/19,331446,17114533,51.1,51.9,51.1,51.9,0.9,281
卜蜂,1215,107/09/20,253261,13147919,52.1,52.3,51.7,51.7,-0.2,197
卜蜂,1215,107/09/21,295871,15343692,51.9,52,51.7,51.9,0.2,254
卜蜂,1215,107/09/25,336283,17324179,51.9,52,51.3,51.4,-0.5,254
卜蜂,1215,107/09/26,312783,16045093,51.6,51.6,51.2,51.4,0,204
卜蜂,1215,107/09/27,375249,19296538,51.4,51.7,51.1,51.5,0.1,204
卜蜂,1215,107/09/28,295625,15266905,51.5,51.9,51.4,51.5,0,276
卜蜂,1215,107/10/01,354777,18360417,51.5,51.9,51.5,51.7,0.2,276
卜蜂,1215,107/10/02,271134,13906721,51.7,51.7,51.1,51.3,-0.4,215
卜蜂,1215,107/10/03,273386,13994993,51.1,51.4,51.1,51.1,-0.2,187
卜蜂,1215,107/10/04,366003,18642953,51.1,51.2,50.7,50.7,-0.4,283
卜蜂,1215,107/10/05,742161,37083775,50.7,50.7,49.5,50.1,-0.6,610
卜蜂,1215,107/10/08,297534,14873049,50,50.1,49.9,50,-0.1,231
卜蜂,1215,107/10/09,171343,8573843,50,50.1,49.9,50.1,0.1,175
卜蜂,1215,107/10/11,1258174,60273151,49.5,49.5,47,47.65,-2.45,969
卜蜂,1215,107/10/12,836053,38957214,45.65,48,45.45,48,0.35,653
卜蜂,1215,107/10/15,337449,16152437,48,48.45,47.6,47.8,-0.2,301
卜蜂,1215,107/10/16,293407,14082512,47.6,48.3,47.6,47.9,0.1,252
卜蜂,1215,107/10/17,277277,13342419,48.2,48.35,47.8,48,0.1,243
卜蜂,1215,107/10/18,185307,8841336,48,48,47.5,47.7,-0.3,181
卜蜂,1215,107/10/19,785876,36987217,47.5,47.5,46.4,47.5,-0.2,484
卜蜂,1215,107/10/22,235426,11084243,47.5,47.5,47,47,-0.5,206
卜蜂,1215,107/10/23,474879,21940510,47,47,45.9,45.9,-1.1,434
卜蜂,1215,107/10/24,522175,23558976,45.1,45.8,44.6,45.8,-0.1,436
卜蜂,1215,107/10/25,769284,33986944,44.5,45,43.8,43.9,-1.9,618
卜蜂,1215,107/10/26,2323616,95671556,44,44.4,40,40.8,-3.1,1777
卜蜂,1215,107/10/29,1385027,55655270,40.8,41.1,39.55,39.8,-1,1122
卜蜂,1215,107/10/30,2733231,106325005,39.85,39.85,37.95,39.85,0.05,1710
卜蜂,1215,107/10/31,822884,34024078,40.2,42,40.2,41.9,2.05,654
卜蜂,1215,107/11/01,567224,23668098,42,42.05,41.1,42,0.1,424
卜蜂,1215,107/11/02,605962,25570826,42.55,42.55,41.7,42.5,0.5,359
卜蜂,1215,107/11/05,427893,18313294,42.5,43.4,42.3,43.4,0.9,320
卜蜂,1215,107/11/06,576047,25350068,43.8,44.7,43.45,43.8,0.4,474
卜蜂,1215,107/11/07,433884,19081557,43.95,44.2,43.6,44.2,0.4,330
卜蜂,1215,107/11/08,470672,21019054,44.5,44.85,44.35,44.8,0.6,389
卜蜂,1215,107/11/09,608610,26706657,44.8,44.9,43.4,43.7,-1.1,463
卜蜂,1215,107/11/12,209911,9182770,43.5,43.95,43.4,43.85,0.15,177
卜蜂,1215,107/11/13,449611,19770689,43.5,44.5,43.25,44.5,0.65,312
卜蜂,1215,107/11/14,330221,14629747,44.55,44.9,44,44.55,0.05,253
卜蜂,1215,107/11/15,129188,5699710,44.4,44.4,43.9,44.2,-0.35,151
卜蜂,1215,107/11/16,261022,11553928,44.5,44.65,44,44.4,0.2,237
卜蜂,1215,107/11/19,513664,23043005,44.5,45.15,44.5,45.15,0.75,385
卜蜂,1215,107/11/20,264189,11825433,45.15,45.15,44.5,44.5,-0.65,226
卜蜂,1215,107/11/21,450836,20150848,44.4,45.2,43.85,45,0.5,360
卜蜂,1215,107/11/22,292542,13064919,45,45.2,44.3,44.3,-0.7,233
卜蜂,1215,107/11/23,219501,9720638,44.7,44.7,44.1,44.3,0,172
卜蜂,1215,107/11/26,239687,10758945,44.6,45.15,44.5,44.75,0.45,212
卜蜂,1215,107/11/27,185257,8313815,45.15,45.15,44.7,44.9,0.15,175
卜蜂,1215,107/11/28,429738,19384804,45.1,45.2,45,45.1,0.2,363
卜蜂,1215,107/11/29,279977,12639657,45.4,45.4,45,45,-0.1,239
卜蜂,1215,107/11/30,302353,13640565,45.2,45.35,44.85,44.85,-0.15,258
卜蜂,1215,107/12/03,762413,35056284,45,46.85,44.9,46.6,1.75,573
卜蜂,1215,107/12/04,400861,18599557,46.9,46.9,46.1,46.25,-0.35,351
卜蜂,1215,107/12/05,368742,16791863,45.8,45.9,44.75,45.85,-0.4,273
卜蜂,1215,107/12/06,591215,26512292,45.85,45.85,44.5,44.7,-1.15,497
卜蜂,1215,107/12/07,307668,13942903,44.7,45.75,44.65,45.7,1,257
卜蜂,1215,107/12/10,168632,7609977,45.5,45.5,44.95,45.05,-0.65,155
卜蜂,1215,107/12/11,154806,6971848,45.05,45.25,44.9,44.9,-0.15,127
卜蜂,1215,107/12/12,647972,29990932,44.95,46.8,44.95,46.5,1.6,543
卜蜂,1215,107/12/13,1751290,84505872,46.75,49.15,46.75,48.8,2.3,1326
卜蜂,1215,107/12/14,4890470,251248336,49.35,52.3,49.35,51.5,2.7,3505
卜蜂,1215,107/12/17,6588953,360453383,53.2,55.5,53.2,55,3.5,4546
卜蜂,1215,107/12/18,8705184,476067152,55.3,56.4,52.5,52.8,-2.2,5793
卜蜂,1215,107/12/19,3280869,170843041,53.7,53.7,50.8,51.4,-1.4,2334
卜蜂,1215,107/12/20,1656279,84271263,50.6,51.5,50.2,51.5,0.1,1162
卜蜂,1215,107/12/21,2161950,112653156,51.7,52.9,51.1,52.5,1,1499
卜蜂,1215,107/12/22,6439513,353258704,52.7,56.2,52.7,54.8,2.3,4288
卜蜂,1215,107/12/24,5219255,290791525,55.3,56.5,54.8,55,0.2,3369
卜蜂,1215,107/12/25,3464967,191364471,55,56.2,54,55.2,0.2,2243
卜蜂,1215,107/12/26,2690985,149740369,55.8,56.5,55,55,-0.2,1651
卜蜂,1215,107/12/27,2053164,112032830,55.7,56,53.7,54.3,-0.7,1386
卜蜂,1215,107/12/28,1787238,95500181,54.8,54.8,52.8,53.2,-1.1,1264
卜蜂,1215,108/01/02,1365654,74052940,54,54.7,53.8,54.4,1.2,982
卜蜂,1215,108/01/03,5173563,289097723,55.5,56.9,55,55.1,0.7,3461
卜蜂,1215,108/01/04,10452195,589471551,56.2,57.9,55.2,55.5,0.4,6354
卜蜂,1215,108/01/07,2810294,156218031,56,56.3,55,55.5,0,1877
卜蜂,1215,108/01/08,2149227,116722865,55.6,55.8,54,54.1,-1.4,1538
卜蜂,1215,108/01/09,1350875,73367031,54.6,54.8,54,54.8,0.7,912
卜蜂,1215,108/01/10,2140735,118807925,56,56.3,54.8,54.8,0,1514
卜蜂,1215,108/01/11,1692651,91395672,54.6,55.3,53.4,54.1,-0.7,1154
卜蜂,1215,108/01/14,914861,48828767,54.1,54.1,53.1,53.2,-0.9,712
卜蜂,1215,108/01/15,781057,42095178,53.4,54.4,53.4,53.8,0.6,599
卜蜂,1215,108/01/16,667510,35825875,53.9,54.1,53.4,53.5,-0.3,475
卜蜂,1215,108/01/17,507640,27193929,53.5,54,53.3,53.5,0,393
卜蜂,1215,108/01/18,505377,27210609,53.8,54,53.6,53.8,0.3,340
卜蜂,1215,108/01/21,601901,32506564,54.2,54.4,53.8,53.8,0,411
卜蜂,1215,108/01/22,602571,32116986,53.5,53.6,53.1,53.4,-0.4,374
卜蜂,1215,108/01/23,382427,20404079,53.1,53.6,53.1,53.6,0.2,314
卜蜂,1215,108/01/24,372201,19876747,53.6,53.7,53.2,53.4,-0.2,294
卜蜂,1215,108/01/25,560143,30107871,53.4,54.2,53.4,53.6,0.2,432
卜蜂,1215,108/01/28,1462955,79510532,54,54.9,53.6,54.5,0.9,930
卜蜂,1215,108/01/29,781859,42437709,54.6,54.6,54,54.3,-0.2,550
卜蜂,1215,108/01/30,604628,32840123,54.5,54.6,54.1,54.3,0,395
卜蜂,1215,108/02/11,1738589,95421536,54.4,55.3,54.4,54.5,0.2,913
卜蜂,1215,108/02/12,2655911,147204917,55,56,54.7,55.8,1.3,1586
卜蜂,1215,108/02/13,3950496,223357609,56.8,57.3,55.9,55.9,0.1,2213
卜蜂,1215,108/02/14,1347915,74229202,55.5,55.9,54.4,55.1,-0.8,966
卜蜂,1215,108/02/15,807809,44087736,54.7,55.1,54.4,54.6,-0.5,557
卜蜂,1215,108/02/18,904441,49517505,55.3,55.4,54.4,54.7,0.1,496
卜蜂,1215,108/02/19,612322,33502967,55,55,54.5,54.6,-0.1,381
卜蜂,1215,108/02/20,760765,41831891,54.8,55.3,54.6,55.3,0.7,559
卜蜂,1215,108/02/21,1127986,61790916,55.5,55.6,54.5,54.5,-0.8,647
卜蜂,1215,108/02/22,1089522,58707588,54.5,54.5,53.5,53.8,-0.7,768
卜蜂,1215,108/02/25,610036,33054142,53.8,54.8,53.7,54,0.2,427
卜蜂,1215,108/02/26,521187,28152448,54.4,54.9,53.8,53.9,-0.1,388
卜蜂,1215,108/02/27,744380,39825127,54,54.1,53.3,53.5,-0.4,516
卜蜂,1215,108/03/04,379509,20350656,53.6,53.9,53.5,53.7,0.2,304
卜蜂,1215,108/03/05,373088,19961103,53.5,53.8,53.3,53.6,-0.1,307
卜蜂,1215,108/03/06,338514,18155730,53.6,53.9,53.3,53.7,0.1,305
卜蜂,1215,108/03/07,426255,22737826,53.7,53.7,53.1,53.2,-0.5,365
卜蜂,1215,108/03/08,420780,22242811,53,53,52.7,52.8,-0.4,300
卜蜂,1215,108/03/11,1152646,60000933,52.6,52.7,51.7,51.9,-0.9,836
卜蜂,1215,108/03/12,518842,27015133,52,52.4,51.8,52,0.1,426
卜蜂,1215,108/03/13,306397,15957788,52.1,52.3,51.8,52.3,0.3,259
卜蜂,1215,108/03/14,507225,26768340,52.4,53,52.4,52.8,0.5,371
卜蜂,1215,108/03/15,355849,18791493,52.8,53,52.5,52.6,-0.2,314
卜蜂,1215,108/03/18,568144,29637945,52.6,52.7,51.8,52.2,-0.4,410
卜蜂,1215,108/03/19,551153,28785378,52.3,52.5,52,52.1,-0.1,374
卜蜂,1215,108/03/20,383126,19947678,52.2,52.4,51.8,52,-0.1,336
卜蜂,1215,108/03/21,442445,22970321,52,52.1,51.8,51.8,-0.2,332
卜蜂,1215,108/03/22,957806,49351714,51.9,52,51.3,51.4,-0.4,615
卜蜂,1215,108/03/25,602294,30667669,51,51.2,50.8,50.8,-0.6,452
卜蜂,1215,108/03/26,498889,25695205,50.7,51.9,50.7,51.9,1.1,382
卜蜂,1215,108/03/27,528766,27243436,52,52,51.3,51.4,-0.5,345
卜蜂,1215,108/03/28,357635,18410748,51.2,51.8,51,51.6,0.2,313
卜蜂,1215,108/03/29,401110,20771920,51.6,52,51.5,51.8,0.2,315
卜蜂,1215,108/04/01,499577,25814655,52,52,51.5,51.5,-0.3,350
卜蜂,1215,108/04/02,356374,18459848,51.5,52,51.5,51.7,0.2,244
卜蜂,1215,108/04/03,513841,26723790,51.7,52.2,51.6,52.1,0.4,366
卜蜂,1215,108/04/08,778420,41065792,52.1,53,52.1,52.7,0.6,547
卜蜂,1215,108/04/09,1142343,60827195,52.8,53.7,52.7,53.3,0.6,760
卜蜂,1215,108/04/10,518545,27491826,53.6,53.6,52.7,53.3,0,435
卜蜂,1215,108/04/11,390188,20713657,53.3,53.3,52.9,53.1,-0.2,347
卜蜂,1215,108/04/12,441878,23438512,53.1,53.2,52.8,53.1,0,350
卜蜂,1215,108/04/15,313358,16648199,53.2,53.4,53,53.1,0,282
卜蜂,1215,108/04/16,503480,26465581,53.1,53.1,52.3,52.3,-0.8,392
卜蜂,1215,108/04/17,2164174,116451201,52.5,54.5,52.4,54.3,2,1471
卜蜂,1215,108/04/18,1336071,71714070,54.1,54.5,53.1,53.3,-1,884
卜蜂,1215,108/04/19,778368,42023932,54,54.3,53.6,54.3,1,577
卜蜂,1215,108/04/22,3266684,181601178,54.9,57,54.8,55.6,1.3,1987
卜蜂,1215,108/04/23,1236235,69006751,56.3,56.4,55.2,55.8,0.2,922
卜蜂,1215,108/04/24,4285662,243621403,56.3,57.4,55.8,57.4,1.6,2710
卜蜂,1215,108/04/25,3064360,177033636,57.9,58.4,57.1,57.7,0.3,1997
卜蜂,1215,108/04/26,1516939,86358702,57.5,57.5,55.7,57.1,-0.6,935
卜蜂,1215,108/04/29,3984398,232797913,57.6,59.3,57.3,59,1.9,2670
